"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"LA MOSTRA ‘JARDINES VERTECALES’ REUNE LAS OBRA PICOTECAS DE CARLOS ANGUOSTO. VA DESDE MAÑANA HASTA EL 3 DE MARZO","Inicia en Miraflores. Ingreso libre.","peru21",2019-02-06,"LA MOSTRA ‘JARDINES VERTECALES’ REUNE LAS OBRA PICOTECAS DE CARLOS ANGUOSTO. VA DESDE MAÑANA HASTA EL 3 DE MARZO. Inicia en Miraflores. Ingreso libre.","923","ea, ee, ue, io, li",0.0759,"712","era, keiko, tiene, fue, popular",0.1677,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0912
"Artista argentina Graciela Hasper visitó Lima","Mi hija de la dictadura argentina, pero su arte no tiene que ver con lo documental, el expresionismo ni la denuncia, sino con la abstraccion: un viaje por la geometria y el color. Así describe la reconocida artista plástica argentina Graciela Hasper su trabajo durante su visita a Lima. Ha explorado diversas formas de arte más allá de la pintura tradicional, incursionando también en fotografía, vídeo y instalación. Su estilo personal evoca sentimientos y experiencias únicas, distinguiéndose así de movimientos previos.","peru21",2016-02-16,"Artista argentina Graciela Hasper visitó Lima. Mi hija de la dictadura argentina, pero su arte no tiene que ver con lo documental, el expresionismo ni la denuncia, sino con la abstraccion: un viaje por la geometria y el color. Así describe la reconocida artista plástica argentina Graciela Hasper su trabajo durante su visita a Lima. Ha explorado diversas formas de arte más allá de la pintura tradicional, incursionando también en fotografía, vídeo y instalación. Su estilo personal evoca sentimientos y experiencias únicas, distinguiéndose así de movimientos previos.","-1","Unknown",0.0806,"751","exhibira obras, arte contemporaneo, exhibiciones, museo arte, exhibira",1,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0217
"Claustra temporal de Polvos Azules por incumplimientos","Este es un terreno de juego lleno de obstáculos legales y técnicos, manifestó Susel Paredes, Gerenta de Fiscalización de La Victoria, refiriéndose a la decisión de cerrar el complejo comercial Polvos Azules. Más de 2,000 comerciantes afirman haber subsanado el 80% de las observaciones requeridas. El objetivo es evitar incidentes graves similares a los acontecidos anteriormente en lugares públicos.","peru21",2019-09-05,"Claustra temporal de Polvos Azules por incumplimientos. Este es un terreno de juego lleno de obstáculos legales y técnicos, manifestó Susel Paredes, Gerenta de Fiscalización de La Victoria, refiriéndose a la decisión de cerrar el complejo comercial Polvos Azules. Más de 2,000 comerciantes afirman haber subsanado el 80% de las observaciones requeridas. El objetivo es evitar incidentes graves similares a los acontecidos anteriormente en lugares públicos.","921","transporte urbano, ministerio transportes, transporte publico, transportes comunicaciones, municipalidad lima",0.0153,"-1","Unknown",0.0093,"1406","autoridades municipales, centro lima, municipalidad, centros comerciales, municipales",1
"Claustra Definitivamente Suites De Barranco","Siguiendo operativos policiales intensificados, autoridades cerraron permanentemente un sitio implicado en prácticas ilegítimas. La acción refleja un firme posicionamiento gubernamental contra explotaciones clandestinas, asegurando cumplimientos regulatorios rigurosos.","peru21",2013-10-22,"Claustra Definitivamente Suites De Barranco. Siguiendo operativos policiales intensificados, autoridades cerraron permanentemente un sitio implicado en prácticas ilegítimas. La acción refleja un firme posicionamiento gubernamental contra explotaciones clandestinas, asegurando cumplimientos regulatorios rigurosos.","-1","Unknown",0.024,"-1","Unknown",0.0114,"1406","autoridades municipales, centro lima, municipalidad, centros comerciales, municipales",0.1011
"Joséfa Mir Quevedo entrevista a Joséfa Mir Quesada","¿Cómo afectará esta sentencia a la investigación de mercados clandestinos? Parece que este lunes Cataluña podría declarar su independencia. El mensaje del Rey Felipe VI fue claro y firme para un personaje visto por muchos como meramente ceremonial. Sin embargo, Puigdemont persiste en su posición, insistiendo en dialogar aunque parezca contradictorio dado el contexto político y administrativo complejo.","peru21",2017-10-05,"Joséfa Mir Quevedo entrevista a Joséfa Mir Quesada. ¿Cómo afectará esta sentencia a la investigación de mercados clandestinos? Parece que este lunes Cataluña podría declarar su independencia. El mensaje del Rey Felipe VI fue claro y firme para un personaje visto por muchos como meramente ceremonial. Sin embargo, Puigdemont persiste en su posición, insistiendo en dialogar aunque parezca contradictorio dado el contexto político y administrativo complejo.","-1","Unknown",0.0125,"803","parlamento catalan, gobierno catalan, presidente regional cataluna, referendum catalan, regional cataluna",1,"1290","carles puigdemont, gobierno catalan, independencia catalunya, puigdemont, presidente espanol mariano",0.4374
"España. Rechazan petición de mediación de líder catalán","Madrid.— El bién Gobierno español rechazó el pedido de mediación del presidente regional de Catalunya, Carles Puigdemont, mientras siga amenazando con anunciar la independencia basada en la consulta declarada ilegal por la justicia española. Si quiere negociar, sabe perfectamente lo que debe hacer antes: volver a la senda de la ley, que nunca debía dejar, aseguró un comunicado del gobierno.  Asimismo, la vicepresidenta del gobierno, Soraya Saenz de Santamaría, acusó a Puigdemont de vivir fuera de la ley,","peru21",2017-10-05,"España. Rechazan petición de mediación de líder catalán. Madrid.— El bién Gobierno español rechazó el pedido de mediación del presidente regional de Catalunya, Carles Puigdemont, mientras siga amenazando con anunciar la independencia basada en la consulta declarada ilegal por la justicia española. Si quiere negociar, sabe perfectamente lo que debe hacer antes: volver a la senda de la ley, que nunca debía dejar, aseguró un comunicado del gobierno.  Asimismo, la vicepresidenta del gobierno, Soraya Saenz de Santamaría, acusó a Puigdemont de vivir fuera de la ley,","1044","parlamento catalan, gobierno catalan, independencia catalunya, referendum independencia, lider catalan",0.5291,"803","parlamento catalan, gobierno catalan, presidente regional cataluna, referendum catalan, regional cataluna",1,"1290","carles puigdemont, gobierno catalan, independencia catalunya, puigdemont, presidente espanol mariano",0.2345
"CRECE PRODUCTORA DE ELECTRODOMÉSTICO LOCAL","Con ventas superiores a los estándares anteriores, Innovafunding incrementó significativamente su actividad en el sector de factoring electrónico. Durante el trimestre finalizado en septiembre, logró manejar cerca de $30 millones, cifra cinco veces mayor comparada con el año precedente. Esta expansión refleja un potencial considerable dentro del nicho de micro, medias y grandes empresas formales e informales.","peru21",2019-11-15,"CRECE PRODUCTORA DE ELECTRODOMÉSTICO LOCAL. Con ventas superiores a los estándares anteriores, Innovafunding incrementó significativamente su actividad en el sector de factoring electrónico. Durante el trimestre finalizado en septiembre, logró manejar cerca de $30 millones, cifra cinco veces mayor comparada con el año precedente. Esta expansión refleja un potencial considerable dentro del nicho de micro, medias y grandes empresas formales e informales.","-1","Unknown",0.0346,"-1","Unknown",0.0107,"1337","comercio lima ccl, comerciales peru, comercio lima, camara comercio lima, centros comerciales",0.0297
"Concert Tour de Rozalen en Lima","Este sábado 9, la cantautora española Rozalén retorna a Lima con su nueva gira titulada Cuando el río suena. Actuará a las 9 pm en el Centro Español del Per, Av. Salaverry 1910, Jesús María. Entradas disponibles a precio especial.","peru21",2017-12-07,"Concert Tour de Rozalen en Lima. Este sábado 9, la cantautora española Rozalén retorna a Lima con su nueva gira titulada Cuando el río suena. Actuará a las 9 pm en el Centro Español del Per, Av. Salaverry 1910, Jesús María. Entradas disponibles a precio especial.","928","concierto, conciertos, evento musical, musical, bandas",0.1574,"734","recital, auditorio, centro cultural, coro nacional, gran teatro nacional",0.1189,"-1","Unknown",0.0289
"Película Spell Reel proyectada en Festival Transcinema","El festival Transcinema proyectará la película Spell Reel, dirigida por Filipa César, en la sede de Cine Medium situada en Ir. Moquegua 112, Interior 110, Centro de Lima. Las puertas abrirán a las 7:30 pm, entrada completamente gratis.","peru21",2017-12-07,"Película Spell Reel proyectada en Festival Transcinema. El festival Transcinema proyectará la película Spell Reel, dirigida por Filipa César, en la sede de Cine Medium situada en Ir. Moquegua 112, Interior 110, Centro de Lima. Las puertas abrirán a las 7:30 pm, entrada completamente gratis.","920","telenovela, actor, actriz, hollywood, filme",0.1191,"734","recital, auditorio, centro cultural, coro nacional, gran teatro nacional",0.0659,"1287","festival cine lima, cine lima, cine peruano, pelicula peruana, dedicado peliculas",1
"TRES GRUPOS SE PRESENTAN EN EL CIRCULO MAGICAL","Concierto gratis esta noche con R.E.D, La Mente y La Sarita comenzando a las 5 p.m., ubicado en el Circuito Magial del Agua – Parque Reservorio (Puerta número 3, situado en Jr. Madre de Dios/S/N).","peru21",2016-11-26,"TRES GRUPOS SE PRESENTAN EN EL CIRCULO MAGICAL. Concierto gratis esta noche con R.E.D, La Mente y La Sarita comenzando a las 5 p.m., ubicado en el Circuito Magial del Agua – Parque Reservorio (Puerta número 3, situado en Jr. Madre de Dios/S/N).","-1","Unknown",0.0445,"-1","Unknown",0.0189,"1205","conciertos, concierto, centro lima, musicales, dar concierto",0.3515
"MUCHO RUEDA POR NADA REAPARECE","La obra teatral Mucha rueda por nada retorna durante diez presentaciones hasta el 11 de diciembre. Mañana, a las 4 p.m. y 8 p.m. en el Teatro Peruano-Japonés (José María Eguren). Entradas disponibles en Teleticket.","peru21",2016-11-26,"MUCHO RUEDA POR NADA REAPARECE. La obra teatral Mucha rueda por nada retorna durante diez presentaciones hasta el 11 de diciembre. Mañana, a las 4 p.m. y 8 p.m. en el Teatro Peruano-Japonés (José María Eguren). Entradas disponibles en Teleticket.","1034","obra teatro, obra teatro tregua, teatro, obra teatral, teatro auditorio",0.1903,"734","recital, auditorio, centro cultural, coro nacional, gran teatro nacional",0.3304,"1208","teatro lima, club teatro lima, obra teatro, ubicacion teatro, teatro plaza",1
"Cláusulas Municipales","Durante operativos realizados en el complejo comercial Jockey Plaza, once comerciantes recibieron notificaciones temporales debido a infracciones relacionadas con permisos de uso de áreas mayores a las permitidas legalmente. Multas impuestas rondan cerca de US$ 5,190 según normativas vigentes. Autoridades municipales destacan la importancia de adherirse rigurosamente a regulaciones legales para evitar futuras interrupciones.","peru21",2016-11-25,"Cláusulas Municipales. Durante operativos realizados en el complejo comercial Jockey Plaza, once comerciantes recibieron notificaciones temporales debido a infracciones relacionadas con permisos de uso de áreas mayores a las permitidas legalmente. Multas impuestas rondan cerca de US$ 5,190 según normativas vigentes. Autoridades municipales destacan la importancia de adherirse rigurosamente a regulaciones legales para evitar futuras interrupciones.","921","transporte urbano, ministerio transportes, transporte publico, transportes comunicaciones, municipalidad lima",0.0184,"-1","Unknown",0.0197,"1406","autoridades municipales, centro lima, municipalidad, centros comerciales, municipales",1
"EXPOSICIÓN ARTE NAVIDEÑO OFRECIDA POR ARTISTAS PERUANOS","Artistas destacados presentan obras navideñas en diversas exposiciones a través del país. Destaca la participación de figuras renombradas así como talentos emergentes mostrando piezas únicas inspiradas en festividades decembrinas.","peru21",2019-12-18,"EXPOSICIÓN ARTE NAVIDEÑO OFRECIDA POR ARTISTAS PERUANOS. Artistas destacados presentan obras navideñas en diversas exposiciones a través del país. Destaca la participación de figuras renombradas así como talentos emergentes mostrando piezas únicas inspiradas en festividades decembrinas.","979","museo arte lima, museo arte, museo arte contemporaneo, exposicion artistica, exposicion arte",0.0834,"-1","Unknown",0.0216,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0521
"Arte urbano inspira calles","Este sábado, artistas urbanos llenan de color y creatividad las calles de Lima mediante el Festival Nosotras estamos en la Calle, celebrando seis años consecutivos promoviendo el empoderamiento femenino a través del muralismo y otras disciplinas artísticas.","peru21",2016-03-12,"Arte urbano inspira calles. Este sábado, artistas urbanos llenan de color y creatividad las calles de Lima mediante el Festival Nosotras estamos en la Calle, celebrando seis años consecutivos promoviendo el empoderamiento femenino a través del muralismo y otras disciplinas artísticas.","979","museo arte lima, museo arte, museo arte contemporaneo, exposicion artistica, exposicion arte",0.1783,"-1","Unknown",0.0833,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0867
"‘Paisajes peruanos’ muestra el paso del tiempo en edificaciones abandonadas","Donde las fotografías de vitrinas de tiendas destaca por la conjugación de vividos colores en adornos y productos.  En ‘Paisajes peruanos’, vemos construcciones, como enllantadoras o casas, marcadas por el paso del tiempo y el abandono en inhospitos ambientes del interior del país. También se exhibe ‘Blacks’ que se enfoca en las espaldas de solitarios personajes. Bell certifica que el arte está en todo lugar, en lo más cotidiano, para lo cual es necesario la contemplación y el asombro.","peru21",2019-01-05,"‘Paisajes peruanos’ muestra el paso del tiempo en edificaciones abandonadas. Donde las fotografías de vitrinas de tiendas destaca por la conjugación de vividos colores en adornos y productos.  En ‘Paisajes peruanos’, vemos construcciones, como enllantadoras o casas, marcadas por el paso del tiempo y el abandono en inhospitos ambientes del interior del país. También se exhibe ‘Blacks’ que se enfoca en las espaldas de solitarios personajes. Bell certifica que el arte está en todo lugar, en lo más cotidiano, para lo cual es necesario la contemplación y el asombro.","-1","Unknown",0.0736,"-1","Unknown",0.1644,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0228
"Gerardo Chavez inaugura nueva serie automática","Artista contemporáneo Gerardo Chvez presenta su innovadora serie llamada Autmatas del Futuro, disponible hasta fines de enero en el Museo Metropolitano de Lima.","peru21",2019-01-03,"Gerardo Chavez inaugura nueva serie automática. Artista contemporáneo Gerardo Chvez presenta su innovadora serie llamada Autmatas del Futuro, disponible hasta fines de enero en el Museo Metropolitano de Lima.","-1","Unknown",0.0422,"-1","Unknown",0.0136,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.2025
"Colección de mapas","Asiste a la exhibición “Visión Cartográfica del Perú y América”, que presenta mapas del Siglo XVI y XIX. Galería John Harriman (Jr. Bellavista 531, Miraflores). Ingreso Libre.","peru21",2015-09-08,"Colección de mapas. Asiste a la exhibición “Visión Cartográfica del Perú y América”, que presenta mapas del Siglo XVI y XIX. Galería John Harriman (Jr. Bellavista 531, Miraflores). Ingreso Libre.","-1","Unknown",0.0684,"-1","Unknown",0.0558,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0942
"NOCHE DESORDENA LA CUELLA QUE NOS ATA","Esta noche se presenta el duo conformado por el violinista David Lisker y el guitarrista Ronaldo Rolim. Auditorio del Colegio Santa Úrsula (Av. Santo Toribio 150, San Isidro). 7:45 p.m.","peru21",2015-09-08,"NOCHE DESORDENA LA CUELLA QUE NOS ATA. Esta noche se presenta el duo conformado por el violinista David Lisker y el guitarrista Ronaldo Rolim. Auditorio del Colegio Santa Úrsula (Av. Santo Toribio 150, San Isidro). 7:45 p.m.","928","concierto, conciertos, evento musical, musical, bandas",0.1045,"-1","Unknown",0.1525,"1205","conciertos, concierto, centro lima, musicales, dar concierto",0.3719
"SOLOISTAS DEL MAÑANA","Hoy y mañana aprecie el potencial musical de jóvenes talentos que estudian para ser solistas en el Festival Juvenil Solistas del Mañana. Incopa (Av. Angamos 120, Miraflores). Ingreso libre.","peru21",2015-09-08,"SOLOISTAS DEL MAÑANA. Hoy y mañana aprecie el potencial musical de jóvenes talentos que estudian para ser solistas en el Festival Juvenil Solistas del Mañana. Incopa (Av. Angamos 120, Miraflores). Ingreso libre.","928","concierto, conciertos, evento musical, musical, bandas",0.1454,"-1","Unknown",0.0552,"1205","conciertos, concierto, centro lima, musicales, dar concierto",0.1065
"Despegue comercial electrónico en regiones","Una notoria escalada en ventas online en ciudades importantes reflejan cambios positivos gracias a políticas de incentivo y mayor accesibilidad digital, promoviendo así nuevas dinámicas de negocio locales.","peru21",2015-04-08,"Despegue comercial electrónico en regiones. Una notoria escalada en ventas online en ciudades importantes reflejan cambios positivos gracias a políticas de incentivo y mayor accesibilidad digital, promoviendo así nuevas dinámicas de negocio locales.","-1","Unknown",0.0285,"-1","Unknown",0.0136,"1337","comercio lima ccl, comerciales peru, comercio lima, camara comercio lima, centros comerciales",1
"Beatlemen en el centro","La banda Dirty Yoko interpretará los mejores temas de los Cuatro Grandes de Liverpool’. Evento programado en Vichama (Caldera 945, Cerro Rico 885). Horario: 10 p.m. Entrada: S/ 25.","peru21",2013-07-12,"Beatlemen en el centro. La banda Dirty Yoko interpretará los mejores temas de los Cuatro Grandes de Liverpool’. Evento programado en Vichama (Caldera 945, Cerro Rico 885). Horario: 10 p.m. Entrada: S/ 25.","928","concierto, conciertos, evento musical, musical, bandas",0.3186,"-1","Unknown",0.0635,"1205","conciertos, concierto, centro lima, musicales, dar concierto",1
"Juan Gris y Cocaina","Dos buenas bandas de rock (o indie, si prefieren) sé juntan: Juan Gris y  Cocaine. Victoria Bar (Av. Pedro de Osma 135,  Barranco). Manaña, a las 10 pm,a$10 la entrada.","peru21",2016-01-13,"Juan Gris y Cocaina. Dos buenas bandas de rock (o indie, si prefieren) sé juntan: Juan Gris y  Cocaine. Victoria Bar (Av. Pedro de Osma 135,  Barranco). Manaña, a las 10 pm,a$10 la entrada.","928","concierto, conciertos, evento musical, musical, bandas",0.2607,"-1","Unknown",0.1196,"1205","conciertos, concierto, centro lima, musicales, dar concierto",0.3441
"LAS MILLES DE LOS DIOSSES","Presentación artística internacional mostrando obras basadas en mitología indígena amazónica, exhibición patrocinada por PROMPERÚ en Rusia.","peru21",2018-06-12,"LAS MILLES DE LOS DIOSSES. Presentación artística internacional mostrando obras basadas en mitología indígena amazónica, exhibición patrocinada por PROMPERÚ en Rusia.","979","museo arte lima, museo arte, museo arte contemporaneo, exposicion artistica, exposicion arte",0.1976,"-1","Unknown",0.0604,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0592
"ENSABAP celebra innovadora fusión artística","La Escuela Nacional Superior Autónoma de Bellas Artes (ENSABAP) organizará la exposición Muestra de muestras II, enfocada en explorar nuevas dimensiones creativas más allá de disciplinas tradicionales. Artistas emergentes mostrarán obras que fusionan distintas técnicas y perspectivas culturales, invitando a reflexionar sobre la identidad contemporánea del arte peruano.","peru21",2018-01-11,"ENSABAP celebra innovadora fusión artística. La Escuela Nacional Superior Autónoma de Bellas Artes (ENSABAP) organizará la exposición Muestra de muestras II, enfocada en explorar nuevas dimensiones creativas más allá de disciplinas tradicionales. Artistas emergentes mostrarán obras que fusionan distintas técnicas y perspectivas culturales, invitando a reflexionar sobre la identidad contemporánea del arte peruano.","-1","Unknown",0.0869,"751","exhibira obras, arte contemporaneo, exhibiciones, museo arte, exhibira",0.1273,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0261
"EXPOSICIÓN ARTÍSTICA DE INS MENACHO EN NEW YORK","Inés Menacho presenta obras impactantes basadas en experiencias vitales y conflictos globales. Capturas icónicas revelan realidades complejas, manteniendo distancia emocional profesional. Destaca fotografías históricas junto a retratos contemporáneos explorando vulnerabilidad humana. Actualmente exhibida en Galeria Agora, New York, su obra combina narrativas visuales profundas con técnicas innovadoras autodidactas.","peru21",2015-09-05,"EXPOSICIÓN ARTÍSTICA DE INS MENACHO EN NEW YORK. Inés Menacho presenta obras impactantes basadas en experiencias vitales y conflictos globales. Capturas icónicas revelan realidades complejas, manteniendo distancia emocional profesional. Destaca fotografías históricas junto a retratos contemporáneos explorando vulnerabilidad humana. Actualmente exhibida en Galeria Agora, New York, su obra combina narrativas visuales profundas con técnicas innovadoras autodidactas.","-1","Unknown",0.052,"-1","Unknown",0.0548,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0308
"Exhibición Fotográfica Amazónica","‘En el País de las Amazonas’, organizada por John Hariman Gallery, ofrece una visión documental y cultural profunda de la Amazonía Peruana a través de fotografías históricas y contemporáneas, mostrando diversos aspectos culturales y naturales de la región.","peru21",2017-05-19,"Exhibición Fotográfica Amazónica. ‘En el País de las Amazonas’, organizada por John Hariman Gallery, ofrece una visión documental y cultural profunda de la Amazonía Peruana a través de fotografías históricas y contemporáneas, mostrando diversos aspectos culturales y naturales de la región.","-1","Unknown",0.0613,"751","exhibira obras, arte contemporaneo, exhibiciones, museo arte, exhibira",0.2846,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0684
"Arte contemporáneo en homenaje a Ricardo Wiesse","Tejas abstractas, piedras pintadas, paisajes costeños figuran en la década reciente, una retrospectiva de la obra del artista plástico Ricardo Wiessse (Lima, 1954) en los últimos diez años. La muestra incluye dibujos sobre papel y series pictóricas notables.","peru21",2018-06-12,"Arte contemporáneo en homenaje a Ricardo Wiesse. Tejas abstractas, piedras pintadas, paisajes costeños figuran en la década reciente, una retrospectiva de la obra del artista plástico Ricardo Wiessse (Lima, 1954) en los últimos diez años. La muestra incluye dibujos sobre papel y series pictóricas notables.","979","museo arte lima, museo arte, museo arte contemporaneo, exposicion artistica, exposicion arte",0.1862,"-1","Unknown",0.1229,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0146
"Exposición individual de la artista cusqueña Delfina Nina","Desde hoy se puede visitar la muestra de la artista cusqueña Delfina Nina titulada Canto. La misma reune once obras y está ubicada en Enlace Arte Contemporáneo (Av. Camino Real 1123, San Isidro).","peru21",2018-06-12,"Exposición individual de la artista cusqueña Delfina Nina. Desde hoy se puede visitar la muestra de la artista cusqueña Delfina Nina titulada Canto. La misma reune once obras y está ubicada en Enlace Arte Contemporáneo (Av. Camino Real 1123, San Isidro).","979","museo arte lima, museo arte, museo arte contemporaneo, exposicion artistica, exposicion arte",0.2222,"-1","Unknown",0.0483,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.2879
"Presentación de exposición cultural en Mosc","Este sábado, Perú regresa a un mundial después de 36 años. Y no sólo el futbol estará en la vitrina del mundo, nuestra identidad también, y el arte es parte de ella, aquel que explora los saberes ancestrales amazónicos. Por ello, en la Casa Perú, una iniciativa de PROMPERÚ para compartir la cultura peruana en Mosc (Rusia), se presentará la muestra Las millas de los dioses, Artes étnicas en la Amazonía. Esta muestra está compuesta por el trabajo de nueve artistas que exploran la fotografía, escultura, pintura, bordado y vídeo.","peru21",2018-06-12,"Presentación de exposición cultural en Mosc. Este sábado, Perú regresa a un mundial después de 36 años. Y no sólo el futbol estará en la vitrina del mundo, nuestra identidad también, y el arte es parte de ella, aquel que explora los saberes ancestrales amazónicos. Por ello, en la Casa Perú, una iniciativa de PROMPERÚ para compartir la cultura peruana en Mosc (Rusia), se presentará la muestra Las millas de los dioses, Artes étnicas en la Amazonía. Esta muestra está compuesta por el trabajo de nueve artistas que exploran la fotografía, escultura, pintura, bordado y vídeo.","-1","Unknown",0.0828,"-1","Unknown",0.089,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.0184
"Performance inspirada en La Chapelle","Durante unos días, el Museo de Arte Contemporáneo de Lima expone fotografías icónicas creadas por el renombrado fotógrafo americano David LaChapelle. Inspirado en él, el artista español radicado en Lima, Javier Vaquero, desarrollará una actuación basada en dichas imágenes, buscando conectar emocionalmente con los espectadores. Presentación única hoy a las 20:00 hrs en Grau 1511, Barranco, entrada libre.","peru21",2015-04-07,"Performance inspirada en La Chapelle. Durante unos días, el Museo de Arte Contemporáneo de Lima expone fotografías icónicas creadas por el renombrado fotógrafo americano David LaChapelle. Inspirado en él, el artista español radicado en Lima, Javier Vaquero, desarrollará una actuación basada en dichas imágenes, buscando conectar emocionalmente con los espectadores. Presentación única hoy a las 20:00 hrs en Grau 1511, Barranco, entrada libre.","979","museo arte lima, museo arte, museo arte contemporaneo, exposicion artistica, exposicion arte",0.0925,"-1","Unknown",0.0561,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.1183
"Labayarde en Lima","El Ballet Municipal presenta nuevamente La Bayaderé, una emotiva danza clásica ambientada en India, interpretada por bailarinas quienes encarnan historias de amor y sacrificio. Esta función será llevada a cabo en el Teatro Municipal ubicado en Jr. Italia 363, Lima, comenzando a las 19:30 hrs.","peru21",2015-04-07,"Labayarde en Lima. El Ballet Municipal presenta nuevamente La Bayaderé, una emotiva danza clásica ambientada en India, interpretada por bailarinas quienes encarnan historias de amor y sacrificio. Esta función será llevada a cabo en el Teatro Municipal ubicado en Jr. Italia 363, Lima, comenzando a las 19:30 hrs.","1034","obra teatro, obra teatro tregua, teatro, obra teatral, teatro auditorio",0.1038,"734","recital, auditorio, centro cultural, coro nacional, gran teatro nacional",0.1689,"-1","Unknown",0.0824
"Da del jazz","Este jueves se celebra el Día Internacional del Jazz, siendo reconocido por la Pontificia Universidad Católica del Perú (PUCP) mediante el festival Jazz PUCP. Las actividades continuarán hasta el 30 de abril.","peru21",2015-04-07,"Da del jazz. Este jueves se celebra el Día Internacional del Jazz, siendo reconocido por la Pontificia Universidad Católica del Perú (PUCP) mediante el festival Jazz PUCP. Las actividades continuarán hasta el 30 de abril.","928","concierto, conciertos, evento musical, musical, bandas",0.0522,"734","recital, auditorio, centro cultural, coro nacional, gran teatro nacional",0.0835,"-1","Unknown",0.03
"EL Festival, que este año tiene como concepto Latinoamérica sin fronteras, irá del 4 de agosto al 12 del mismo mes, Ya se pueden adquirir los bonos hasta el 17 de julio.","Fiesta de la música independiente  Más de 40 productores y sellos independientes, de vinilos, casetes, CDs y producción indie serán parte, este sábado, de la sexta edición de la Feria de Discos y Sellos Independientes, que se realizará en la Fundación Telefónica, en Santa Beatriz.  Todo en paralelo a la presentación de diversos artistas, Desde las 3:40 PM, tocan Taneli Lucas, Koreatown Takeover, Tomar control, Pounda & Nomadic, Antiguo, Liquidarlo celulosae, El polen y Ravellers. Se abrirán puertas a partir de las 12:30 PM, el ingreso es libre y la cita es en la Av. Arequipa 1155.","peru21",2017-07-12,"EL Festival, que este año tiene como concepto Latinoamérica sin fronteras, irá del 4 de agosto al 12 del mismo mes, Ya se pueden adquirir los bonos hasta el 17 de julio.. Fiesta de la música independiente  Más de 40 productores y sellos independientes, de vinilos, casetes, CDs y producción indie serán parte, este sábado, de la sexta edición de la Feria de Discos y Sellos Independientes, que se realizará en la Fundación Telefónica, en Santa Beatriz.  Todo en paralelo a la presentación de diversos artistas, Desde las 3:40 PM, tocan Taneli Lucas, Koreatown Takeover, Tomar control, Pounda & Nomadic, Antiguo, Liquidarlo celulosae, El polen y Ravellers. Se abrirán puertas a partir de las 12:30 PM, el ingreso es libre y la cita es en la Av. Arequipa 1155.","928","concierto, conciertos, evento musical, musical, bandas",0.0455,"734","recital, auditorio, centro cultural, coro nacional, gran teatro nacional",0.0641,"1205","conciertos, concierto, centro lima, musicales, dar concierto",0.1535
"LA MUJER ES CLAVE PARA LAS GENERACIONES PRÓXIMAS","Inauguración de la exposición ‘Mujeres del mañana’ en honor al Día Internacional de la Niña. Reune obras artísticas contemporáneas enfocadas en empoderamiento femenino. Inauguración programada para las 10 a.m. en el Museo Metropolitano de Lima.","peru21",2019-10-09,"LA MUJER ES CLAVE PARA LAS GENERACIONES PRÓXIMAS. Inauguración de la exposición ‘Mujeres del mañana’ en honor al Día Internacional de la Niña. Reune obras artísticas contemporáneas enfocadas en empoderamiento femenino. Inauguración programada para las 10 a.m. en el Museo Metropolitano de Lima.","979","museo arte lima, museo arte, museo arte contemporaneo, exposicion artistica, exposicion arte",0.0949,"-1","Unknown",0.0358,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.1971
"DIVERSIDAD LIMEÑA","50 RETRATOS FOTOGRÁFICOS EN MARMO, LIMA. VISITABLE HASTA EL 31 DE OCTUBRE EN GALERA BRITTÓNICO (AV. CANALES DE LA INDUSTRIA 1531, SAN JUAN DE LURIAGANCHE). GRATUITO.","peru21",2015-10-07,"DIVERSIDAD LIMEÑA. 50 RETRATOS FOTOGRÁFICOS EN MARMO, LIMA. VISITABLE HASTA EL 31 DE OCTUBRE EN GALERA BRITTÓNICO (AV. CANALES DE LA INDUSTRIA 1531, SAN JUAN DE LURIAGANCHE). GRATUITO.","923","ea, ee, ue, io, li",0.1355,"712","era, keiko, tiene, fue, popular",0.1555,"1162","exposicion arte, arte peruano, exposicion artistica, exhibiciones, centro cultural",0.4514
