"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"Arcoris, montaña multicolores destacada internacionalmente","Ubicada en Pitumarca, Canchis, Región Cusco, la Montaña de los Siete Colores recibió atención global gracias a reportajes publicados por reconocidas plataformas mediáticas.","trome",2018-05-29,"Arcoris, montaña multicolores destacada internacionalmente. Ubicada en Pitumarca, Canchis, Región Cusco, la Montaña de los Siete Colores recibió atención global gracias a reportajes publicados por reconocidas plataformas mediáticas.","1539","sitios historicos peru, historicos peru, machu picchu, culturales peru, monumentos arqueologicos",1,"1077","incaico, arqueologia peruana, incas, complejo arqueologico, ancestrales",0.0181,"1839","maravillas mundo, machu picchu, maravillas, patrimonio humanidad, peru",0.072
"Argentina despide simbólicamente el pasado año","Tradición cultural implica quemar representaciones físicas del tiempo anterior, reflejando deseos de cambio y mejora en comunidad.","trome",2018-01-02,"Argentina despide simbólicamente el pasado año. Tradición cultural implica quemar representaciones físicas del tiempo anterior, reflejando deseos de cambio y mejora en comunidad.","1356","eventos culturales locales, eventos culturales, evento cultural, celebraciones culturales, celebracion cultural",0.1817,"1027","seleccion peruana, gol, victoria, club, goles",0.0796,"-1","Unknown",0.0357
"Conciertos multitudinarios superan expectativas","Evento musical liderado por artistas reconocidos congrega grandes audiencias, estableciendo récords históricos en términos de participación popular.","trome",2018-01-02,"Conciertos multitudinarios superan expectativas. Evento musical liderado por artistas reconocidos congrega grandes audiencias, estableciendo récords históricos en términos de participación popular.","1356","eventos culturales locales, eventos culturales, evento cultural, celebraciones culturales, celebracion cultural",0.0221,"-1","Unknown",0.0108,"-1","Unknown",0.0255
"ANDRÉS MORENO CUENTA SUS PRIMEROS PASOS SIN CAPITAL","«Mi experiencia comenzó sin capital alguno», confiesa Andrés Moreno, cofundador de ‘Open English’, «mi socio y yo nos mudamos compartiendo departamento». Con poco más que algunos ahorros, solicitaron préstamos bancarios múltiples veces antes de obtener finalmente un crédito crucial de cincomil dólares. Después de varios intentos fallidos, abrió una exitosa plataforma educativa en línea que ofrece cursos ilimitados de inglés impartidos por maestros nativos.","trome",2016-09-14,"ANDRÉS MORENO CUENTA SUS PRIMEROS PASOS SIN CAPITAL. «Mi experiencia comenzó sin capital alguno», confiesa Andrés Moreno, cofundador de ‘Open English’, «mi socio y yo nos mudamos compartiendo departamento». Con poco más que algunos ahorros, solicitaron préstamos bancarios múltiples veces antes de obtener finalmente un crédito crucial de cincomil dólares. Después de varios intentos fallidos, abrió una exitosa plataforma educativa en línea que ofrece cursos ilimitados de inglés impartidos por maestros nativos.","-1","Unknown",0.0067,"-1","Unknown",0.0133,"1758","emprendimientos exitosos, emprendimiento exitoso, empresario exitoso, emprendedores, emprendedoras",0.0372
"MARCHE NI UNA MENOS","Este sábado se llevará a cabo la Marcha Ni una Menos bajo el lema Nada ha cambiado: volvemos a las calles. Esta movilización busca concientizar sobre la persistente violencia hacia las mujeres y exigirá acciones gubernamentales eficientes para combatirla.","trome",2017-11-25,"MARCHE NI UNA MENOS. Este sábado se llevará a cabo la Marcha Ni una Menos bajo el lema Nada ha cambiado: volvemos a las calles. Esta movilización busca concientizar sobre la persistente violencia hacia las mujeres y exigirá acciones gubernamentales eficientes para combatirla.","1435","violencia hacia mujeres, violencia machista, violencia hacia mujer, violencia mujeres, violencia mujer",1,"1104","victimas violencia, violencia mujeres, violencia hacia mujer, violencia mujer, violencia machista",1,"1849","marcha ciudadanos, justicia centro lima, hoy marcha, marcharon exigiendo, calles lima",0.0377
"Investigación Fiscal Solicitada","Ante evidencias emergentes, solicitudes formales demandan medidas cautelares severas hacia implicados directos en controversias económicas internacionales.","trome",2017-11-25,"Investigación Fiscal Solicitada. Ante evidencias emergentes, solicitudes formales demandan medidas cautelares severas hacia implicados directos en controversias económicas internacionales.","1433","nuevas regulaciones fiscales, regulaciones fiscales, beneficios tributarios, medidas fiscales, sistema tributario",1,"1028","keiko fujimori, corruptos, casos corrupcion, fiscales, fiscalia",0.0856,"1744","corrupcion politica, casos corrupcion, irregularidades financieras, practicas corruptas, corruptos",0.0676
"Escuelas recuperarán clases los sábados","Después de suspender actividades educativas por protestas docentes, el ministerio anunció que las escuelas reiniciarán sesiones académicas adicionales los fines de semana.","trome",2017-09-05,"Escuelas recuperarán clases los sábados. Después de suspender actividades educativas por protestas docentes, el ministerio anunció que las escuelas reiniciarán sesiones académicas adicionales los fines de semana.","1461","pedagogicas, pedagogicos, instituciones educativas publicas, centros educativos, instituciones educativas",0.0932,"-1","Unknown",0.0015,"1862","millones estudiantes retornan, estudiantes colegios, clases colegios, estudiantes retornan, instituciones educativas",0.1141
"Dan Energía: Alimentos contra el cansancio","Descubre qué productos alimenticios pueden proporcionarte la vitalidad necesaria para combatir el estrés cotidiano y mantener niveles óptimos de energía.","trome",2016-09-14,"Dan Energía: Alimentos contra el cansancio. Descubre qué productos alimenticios pueden proporcionarte la vitalidad necesaria para combatir el estrés cotidiano y mantener niveles óptimos de energía.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.0304,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.2464,"-1","Unknown",0.0544
"Evento Cultural en el Distrito Histórico","Celebra junto a nosotros el festival cultural en el distrito histórico de Lima, disfrutando de actividades especiales diseñadas especialmente para la ocasión.","trome",2017-11-25,"Evento Cultural en el Distrito Histórico. Celebra junto a nosotros el festival cultural en el distrito histórico de Lima, disfrutando de actividades especiales diseñadas especialmente para la ocasión.","1356","eventos culturales locales, eventos culturales, evento cultural, celebraciones culturales, celebracion cultural",0.0405,"1044","festividades patrias, sumo pontifice, celebracion cultural, festividades, papa francisco",1,"1793","celebraciones culturales, eventos culturales, actividades culturales programadas, diversas actividades culturales, culturales celebracion",0.0486
"Cómo preparar un refresco protector cardíaco","Disfruta de un sabroso y revitalizador zumo matinal mezclando cuatro vasos de sandía, media taza de mango y el jugo de un limón. Beber esta bebida en ayunas contribuirá significativamente a proteger tu corazón.","trome",2017-11-25,"Cómo preparar un refresco protector cardíaco. Disfruta de un sabroso y revitalizador zumo matinal mezclando cuatro vasos de sandía, media taza de mango y el jugo de un limón. Beber esta bebida en ayunas contribuirá significativamente a proteger tu corazón.","-1","Unknown",0.0326,"-1","Unknown",0.0065,"1731","beneficios nutricionales, nutricionales, nutritivos, nutritivas, beneficios salud",0.1368
"NI UNA MENOS","Miles participaron ayer de la tercera edición de la marcha Ni Una Menos, en rechazo a la violencia contra la mujer. Bajo el lema Las Cosas No Han Cambiado, Volvemos a las Calles, Mujeres, Hombres, Niños y Ancianos Recorrieron Parte Del Jr. Lampa y La Avenida Abancay Hasta El Congreso. Luego Tomaron Cusco y Emancipación Para Llegar Al Ministerio De La Mujer.  La Marcha Estuvo Encabezada Por Figuras y Autoridades Como La Premier Mercedes Áñez; El Ministro de Cultura, Salvador Del Solar Entre Otros. También Salieron A Las Calles Arlette Contreras y Michelle de Osma Ambas Golpeadas Por Sus Ex Parejas, Así Como Artistas Quienes Portaban Pancartas y Letrerós.","trome",2017-11-26,"NI UNA MENOS. Miles participaron ayer de la tercera edición de la marcha Ni Una Menos, en rechazo a la violencia contra la mujer. Bajo el lema Las Cosas No Han Cambiado, Volvemos a las Calles, Mujeres, Hombres, Niños y Ancianos Recorrieron Parte Del Jr. Lampa y La Avenida Abancay Hasta El Congreso. Luego Tomaron Cusco y Emancipación Para Llegar Al Ministerio De La Mujer.  La Marcha Estuvo Encabezada Por Figuras y Autoridades Como La Premier Mercedes Áñez; El Ministro de Cultura, Salvador Del Solar Entre Otros. También Salieron A Las Calles Arlette Contreras y Michelle de Osma Ambas Golpeadas Por Sus Ex Parejas, Así Como Artistas Quienes Portaban Pancartas y Letrerós.","-1","Unknown",0.0662,"-1","Unknown",0.0136,"1849","marcha ciudadanos, justicia centro lima, hoy marcha, marcharon exigiendo, calles lima",0.0365
"Celebración musical revive tradiciones","Eventos dedicados a honrar legados musicales reunieron artistas consagrados y talentos emergentes bajo el auspicio municipal, generando entusiástica recepción popular.","trome",2019-05-27,"Celebración musical revive tradiciones. Eventos dedicados a honrar legados musicales reunieron artistas consagrados y talentos emergentes bajo el auspicio municipal, generando entusiástica recepción popular.","1356","eventos culturales locales, eventos culturales, evento cultural, celebraciones culturales, celebracion cultural",0.0602,"1044","festividades patrias, sumo pontifice, celebracion cultural, festividades, papa francisco",1,"-1","Unknown",0.0187
"Forma más común de alimentar a las mascotas","Se creía que los alimentos balanceados eran como un postre y no como un nutrientes. Hoy en día, aún ofrecemos pollo, sopa, arroz, carne o huevo como complemento a su dieta especial, considerándolo más atractivo para el animal. Esto provoca un desequilibrio proteínico. Dar cantidades significativas de carne podría reducir la longevidad de los riñones; además, este método promueve problemas dentales, obesidad, alergias alimentarias, diarreas crónicas, malnutrición, complicaciones de desarrollo, enfermedades renales y hepáticas.  Contrariamente, los alimentos balanceados incluyen instrucciones claras según la edad y el peso del animal. Además, existe una variedad específica adaptada a distintas características.","trome",2017-11-26,"Forma más común de alimentar a las mascotas. Se creía que los alimentos balanceados eran como un postre y no como un nutrientes. Hoy en día, aún ofrecemos pollo, sopa, arroz, carne o huevo como complemento a su dieta especial, considerándolo más atractivo para el animal. Esto provoca un desequilibrio proteínico. Dar cantidades significativas de carne podría reducir la longevidad de los riñones; además, este método promueve problemas dentales, obesidad, alergias alimentarias, diarreas crónicas, malnutrición, complicaciones de desarrollo, enfermedades renales y hepáticas.  Contrariamente, los alimentos balanceados incluyen instrucciones claras según la edad y el peso del animal. Además, existe una variedad específica adaptada a distintas características.","-1","Unknown",0.012,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.1595,"1741","perros tambien, mascotas son, mascotas, perros gatos, animales domesticos",0.0745
"Explotación cultural en homenajes históricos","Conmemoraciones diversas llenaron espacios públicos, mostrando orgullo regional mediante danzas típicas y gastronomías auténticas, refrendando identidades ancestrales.","trome",2019-05-27,"Explotación cultural en homenajes históricos. Conmemoraciones diversas llenaron espacios públicos, mostrando orgullo regional mediante danzas típicas y gastronomías auténticas, refrendando identidades ancestrales.","1356","eventos culturales locales, eventos culturales, evento cultural, celebraciones culturales, celebracion cultural",0.1319,"-1","Unknown",0.0013,"1793","celebraciones culturales, eventos culturales, actividades culturales programadas, diversas actividades culturales, culturales celebracion",0.0702
"ANEKSA ES FULL CHAMBAAÑEZCA","De mirada sensual, labios carnudos y curvas perfectas, Anéska sigue avanzando en el mundo de las pasarelas. Ella es una chica de modales refinados, pero cuando la conocen también se ponen manos a la obra. A nuestro paparazzi se le bajó una llanta de su auto y él la ayudó a resolver el problema en dos por tres. ¿Apaga el televisión?","trome",2016-09-14,"ANEKSA ES FULL CHAMBAAÑEZCA. De mirada sensual, labios carnudos y curvas perfectas, Anéska sigue avanzando en el mundo de las pasarelas. Ella es una chica de modales refinados, pero cuando la conocen también se ponen manos a la obra. A nuestro paparazzi se le bajó una llanta de su auto y él la ayudó a resolver el problema en dos por tres. ¿Apaga el televisión?","1367","belleza, cuerpo espectacular, sexy, sexys, linda",0.0258,"1101","cuerpo espectacular, siempre linda, curvas perfectas, cuerpo escultural, perfectas",0.3053,"1736","guapa, hermosa, belleza llama, mas bellas, chica",0.3457
"Nuevo Mango: Fruta beneficiosa para la salud","El mango, además de ser una fruta dulce y versátil utilizada en diversas preparaciones culinarias, ofrece beneficios sustanciales para mejorar aspectos de la salud humana. Ayuda en procesos digestivos mediante enzimas naturales, previniendo problemas gastrointestinales frecuentes. Además, contiene antioxidantes capaces de combatir enfermedades degenerativas y fortalecer estructuralmente órganos internos clave como corazón y huesos.","trome",2016-09-13,"Nuevo Mango: Fruta beneficiosa para la salud. El mango, además de ser una fruta dulce y versátil utilizada en diversas preparaciones culinarias, ofrece beneficios sustanciales para mejorar aspectos de la salud humana. Ayuda en procesos digestivos mediante enzimas naturales, previniendo problemas gastrointestinales frecuentes. Además, contiene antioxidantes capaces de combatir enfermedades degenerativas y fortalecer estructuralmente órganos internos clave como corazón y huesos.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.026,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.4874,"1731","beneficios nutricionales, nutricionales, nutritivos, nutritivas, beneficios salud",0.1797
"Madre dice ‘Me duele el estómago’","Theresa Ochoa, médico pediatra de la Universidad Peruana Cayetano Heredia (UPCH), recomienda a los padres socorrer al menor cuando éste se queja. Si además del fuerte dolor hay fiebre, náuseas y vómitos, podría tratarse de una intoxicación alimenticia o incluso de una apendicitis o pancreatitis, advirtió.","trome",2019-05-27,"Madre dice ‘Me duele el estómago’. Theresa Ochoa, médico pediatra de la Universidad Peruana Cayetano Heredia (UPCH), recomienda a los padres socorrer al menor cuando éste se queja. Si además del fuerte dolor hay fiebre, náuseas y vómitos, podría tratarse de una intoxicación alimenticia o incluso de una apendicitis o pancreatitis, advirtió.","-1","Unknown",0.0067,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.0263,"-1","Unknown",0.0715
"Importancia nutricional en dietas infantiles","Expertos recomiendan implementar estrategias alimenticias equilibradas para niños activos físicamente, sugiriendo herramientas prácticas como el Rico Plato de Nestlé para facilitar planes nutritivos efectivos.","trome",2016-09-13,"Importancia nutricional en dietas infantiles. Expertos recomiendan implementar estrategias alimenticias equilibradas para niños activos físicamente, sugiriendo herramientas prácticas como el Rico Plato de Nestlé para facilitar planes nutritivos efectivos.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.0831,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.354,"1731","beneficios nutricionales, nutricionales, nutritivos, nutritivas, beneficios salud",0.0258
"Se brindó información sobre cómo ayudar a un perro a ganar peso adecuadamente mediante recomendaciones dietéticas específicas proporcionadas por la doctora Luz Marina Vidal de la Clínica Veterinaria Surco. Incluir ingredientes nutritivos como carne cocida, verduras y agua fresca contribuye positivamente a mejorar la condición física del animal. Además, se enfatizó la importancia de controlar la cantidad de comida suministrada regularmente para evitar problemas digestivos asociados con la sobrealimentación.","nan","trome",2019-05-26,"Se brindó información sobre cómo ayudar a un perro a ganar peso adecuadamente mediante recomendaciones dietéticas específicas proporcionadas por la doctora Luz Marina Vidal de la Clínica Veterinaria Surco. Incluir ingredientes nutritivos como carne cocida, verduras y agua fresca contribuye positivamente a mejorar la condición física del animal. Además, se enfatizó la importancia de controlar la cantidad de comida suministrada regularmente para evitar problemas digestivos asociados con la sobrealimentación.. nan","1333","animales domesticos, mascota, mascotas, veterinarios, veterinario",0.1748,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.1276,"1741","perros tambien, mascotas son, mascotas, perros gatos, animales domesticos",0.0092
"¿Qué sabías?","Consumir café regularmente podría ayudarte a equilibrar los niveles hormonales femeninos durante el período pos-menopausia. Practicar actividades físicas moderadas también contribuyen positivamente a reducir los síntomas asociados a esta etapa vital.","trome",2015-11-16,"¿Qué sabías?. Consumir café regularmente podría ayudarte a equilibrar los niveles hormonales femeninos durante el período pos-menopausia. Practicar actividades físicas moderadas también contribuyen positivamente a reducir los síntomas asociados a esta etapa vital.","1351","testicular, disfuncion erectil, testiculos, prostata, endometriosis",0.0182,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.0452,"-1","Unknown",0.0776
"Marcha programada hacia Palacio","Mañana, habitantes de la Sub-cuenca Santa Eulalia protestarán en Palacio de Gobierno en repudio a la formación del nuevo Distrito Valle del Sol. Argumentan que nunca fueron consultados sobre estas decisiones administrativas que amenazarían la identidad histórica de San Antonio de Chaclla.","trome",2018-11-04,"Marcha programada hacia Palacio. Mañana, habitantes de la Sub-cuenca Santa Eulalia protestarán en Palacio de Gobierno en repudio a la formación del nuevo Distrito Valle del Sol. Argumentan que nunca fueron consultados sobre estas decisiones administrativas que amenazarían la identidad histórica de San Antonio de Chaclla.","-1","Unknown",0.0541,"-1","Unknown",0.0093,"1849","marcha ciudadanos, justicia centro lima, hoy marcha, marcharon exigiendo, calles lima",1
"Martes 16 De Mayo Del 2017","Este artículo incluye varias notas informativas relacionadas con actividades literarias, clínicas médicas, motociclismo, fotografía, música, cine, moda, gastronomía, cultura local peruana, así como consejos prácticos para adolescentes y familias.","trome",2017-05-16,"Martes 16 De Mayo Del 2017. Este artículo incluye varias notas informativas relacionadas con actividades literarias, clínicas médicas, motociclismo, fotografía, música, cine, moda, gastronomía, cultura local peruana, así como consejos prácticos para adolescentes y familias.","1356","eventos culturales locales, eventos culturales, evento cultural, celebraciones culturales, celebracion cultural",0.0579,"-1","Unknown",0.0015,"-1","Unknown",0.0239
"MOVILIZACIÓN MASIVA DEMANDA PAZ DESPUÉS ATENTADOS PARIS","Manifestaciones multiculturales congregadas en distintos puntos de la geografía nacional demandando justicia y solidaridad global frente a tragedias ocurridas en territorio francés.","trome",2015-11-16,"MOVILIZACIÓN MASIVA DEMANDA PAZ DESPUÉS ATENTADOS PARIS. Manifestaciones multiculturales congregadas en distintos puntos de la geografía nacional demandando justicia y solidaridad global frente a tragedias ocurridas en territorio francés.","-1","Unknown",0.0251,"1075","eventos socioculturales, fortalecer vinculos emocionales, eventos culturales, socioculturales, fortalecer vinculos",0.2179,"-1","Unknown",0.028
"Congelación","Maximo Lazcano Urólogo Andrólogo COMPAÑÍA PERÚ MEDICAL CENTER CP 19752 Auto medicarse también previene problemas comunes como jaquecas, cansancio frecuentes, malestar generalizado, insomnio, ansiedad y depresión leve. Consumir maca, aguaymanto, kiwicha, camu-camu, Sacha-inchi y camote son conocidos como alimentos anti-envejecimiento. Las administraciones equivocadas pueden causar daño al corazón, cerebro y riñón. Intolerancia a la lactosa causa síntomas similares y requiere atención médica adecuada.","trome",2019-12-06,"Congelación. Maximo Lazcano Urólogo Andrólogo COMPAÑÍA PERÚ MEDICAL CENTER CP 19752 Auto medicarse también previene problemas comunes como jaquecas, cansancio frecuentes, malestar generalizado, insomnio, ansiedad y depresión leve. Consumir maca, aguaymanto, kiwicha, camu-camu, Sacha-inchi y camote son conocidos como alimentos anti-envejecimiento. Las administraciones equivocadas pueden causar daño al corazón, cerebro y riñón. Intolerancia a la lactosa causa síntomas similares y requiere atención médica adecuada.","-1","Unknown",0.0293,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.0709,"-1","Unknown",0.0964
"Evita el Alcohol","Artículo enfocado en consejos nutricionales, sugiere consumir más fruta y evitar bebidas alcohólicas.","trome",2019-07-05,"Evita el Alcohol. Artículo enfocado en consejos nutricionales, sugiere consumir más fruta y evitar bebidas alcohólicas.","1410","bebidas alcoholicas exceso, excesivo bebidas alcoholicas, alcoholicas exceso es, tomar bebidas alcoholicas, alcohol exceso",0.2065,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.1129,"-1","Unknown",0.0089
"Identidad cultural ampliada en censo nacional","Resultados estadísticos indican notable diversidad étnica autodesignada, reconociendo identidad pluralística país latinoamericano emergente.","trome",2018-09-13,"Identidad cultural ampliada en censo nacional. Resultados estadísticos indican notable diversidad étnica autodesignada, reconociendo identidad pluralística país latinoamericano emergente.","1356","eventos culturales locales, eventos culturales, evento cultural, celebraciones culturales, celebracion cultural",0.1271,"1075","eventos socioculturales, fortalecer vinculos emocionales, eventos culturales, socioculturales, fortalecer vinculos",0.1516,"-1","Unknown",0.0138
"Este plato es alto en grasas y sal, y su consumo no debe ser frecuente.","Si se da el gusto, acompañe con ensalada y en vez de gaseosa: jugos de frutas naturales sin mucha azúcar o emoliente.","trome",2015-11-16,"Este plato es alto en grasas y sal, y su consumo no debe ser frecuente.. Si se da el gusto, acompañe con ensalada y en vez de gaseosa: jugos de frutas naturales sin mucha azúcar o emoliente.","1354","receta, recetas, receta hoy, parmesano, ingredientes",0.0094,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.1883,"-1","Unknown",0.0204
"Comentario editorial sobre eventos culturales locales","Reflexiona sobre impacto cultural generado por obras teatrales contemporáneas y participación activa de figuras relevantes en dichos espectáculos, evidenciando vínculos significativos entre arte local y audiencias diversas.","trome",2018-11-04,"Comentario editorial sobre eventos culturales locales. Reflexiona sobre impacto cultural generado por obras teatrales contemporáneas y participación activa de figuras relevantes en dichos espectáculos, evidenciando vínculos significativos entre arte local y audiencias diversas.","1356","eventos culturales locales, eventos culturales, evento cultural, celebraciones culturales, celebracion cultural",0.1016,"-1","Unknown",0.0365,"-1","Unknown",0.0058
"Nutrición deportiva clave para recuperación energética","Selección Peruana utiliza estrategias nutricionales específicas post-evaluaciones físicas intensas para mantener alta performance.","trome",2017-10-01,"Nutrición deportiva clave para recuperación energética. Selección Peruana utiliza estrategias nutricionales específicas post-evaluaciones físicas intensas para mantener alta performance.","1359","eventos deportivos, deportivos locales, deportivos internacionales, equipos deportivos, ambito deportivo",0.4582,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.1052,"1717","seleccion peruana, ricardo gareca, sporting cristal, paolo guerrero, jugadores",0.1356
"Operario de producción ofrece beneficios adicionales","Requerimientos mínimos incluyen edad superior a 18 años y secundaria completada. Beneficios ofrecidos comprenden alimentación total y movilización diaria.","trome",2017-10-01,"Operario de producción ofrece beneficios adicionales. Requerimientos mínimos incluyen edad superior a 18 años y secundaria completada. Beneficios ofrecidos comprenden alimentación total y movilización diaria.","-1","Unknown",0.029,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.1227,"1752","operarios limpieza, operarios, beneficios laborales, laborales, limpieza",0.7935
"Municipalidad de Chorrillos requiere diversos cargos técnicos","Buscan ingenieros civiles, arquitectos, contadores públicos, secretarias computacionales, choferes y más especialidades. Los interesados pueden enviar CV a gerencia municipal.","trome",2017-10-01,"Municipalidad de Chorrillos requiere diversos cargos técnicos. Buscan ingenieros civiles, arquitectos, contadores públicos, secretarias computacionales, choferes y más especialidades. Los interesados pueden enviar CV a gerencia municipal.","-1","Unknown",0.0176,"1038","universitarias, programas academicos, universidad privada, estudiantes, ofrece cursos",0.0106,"1752","operarios limpieza, operarios, beneficios laborales, laborales, limpieza",0.2361
"Historias emotivas de superación familiar","Narrativa centrada en individuos honrando memoria de padres difuntos a través de ceremonias religiosas, ilustrando vínculos profundos y resilientes en contextos difíciles.","trome",2017-05-15,"Historias emotivas de superación familiar. Narrativa centrada en individuos honrando memoria de padres difuntos a través de ceremonias religiosas, ilustrando vínculos profundos y resilientes en contextos difíciles.","-1","Unknown",0.0034,"1075","eventos socioculturales, fortalecer vinculos emocionales, eventos culturales, socioculturales, fortalecer vinculos",0.0488,"-1","Unknown",0.0575
"Saltaditos políticos según El Buho","Analizando situaciones actuales, El Buho describe escenarios políticos usando metáforas culinarias vibrantes. Critica decisiones gubernamentales sugiriéndolas como ingredientes poco deseables mezclados errneamente dentro de contextos administrativos problemáticos.","trome",2016-11-09,"Saltaditos políticos según El Buho. Analizando situaciones actuales, El Buho describe escenarios políticos usando metáforas culinarias vibrantes. Critica decisiones gubernamentales sugiriéndolas como ingredientes poco deseables mezclados errneamente dentro de contextos administrativos problemáticos.","-1","Unknown",0.0144,"-1","Unknown",0.0131,"1879","picotitos buho, buho comenta, politicos culturales, temas politicos culturales, columna humoristica",1
"Beneficios nutricionales de la soya explicados","Repleta de proteínas, carbohidratos, lípidos, vitaminas y minerales, la soya constituye una excelente opción alimentaria cocida adecuada para dietas balanceadas. Sus propiedades contribuyen notablemente a reducciones en niveles de colesterol gracias a su baja concentración de grasas saturadas.","trome",2016-11-09,"Beneficios nutricionales de la soya explicados. Repleta de proteínas, carbohidratos, lípidos, vitaminas y minerales, la soya constituye una excelente opción alimentaria cocida adecuada para dietas balanceadas. Sus propiedades contribuyen notablemente a reducciones en niveles de colesterol gracias a su baja concentración de grasas saturadas.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",1,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.2853,"1731","beneficios nutricionales, nutricionales, nutritivos, nutritivas, beneficios salud",0.1575
"Importancia del líquido amniótico","Los beneficios del líquido amniótico incluyen formación a partir de los líquidos maternos, recomendándose aumentar el consumo de agua conforme avanza la gestación. Evita enfermedades como la preeclamsia, reduce partos prematuros, ayuda en la purificación corporal mediante mayor producción de orina, disminuye síntomas incómodos y previene infecciones urinarias.","trome",2017-05-15,"Importancia del líquido amniótico. Los beneficios del líquido amniótico incluyen formación a partir de los líquidos maternos, recomendándose aumentar el consumo de agua conforme avanza la gestación. Evita enfermedades como la preeclamsia, reduce partos prematuros, ayuda en la purificación corporal mediante mayor producción de orina, disminuye síntomas incómodos y previene infecciones urinarias.","1566","importancia lactancia materna, lactancia materna, leche materna, importancia lactancia, lactancia",1,"-1","Unknown",0.0421,"1731","beneficios nutricionales, nutricionales, nutritivos, nutritivas, beneficios salud",0.015
"Programación cultural en diversos espacios","Actividades culturales ofrecen shows musicales y más en varios lugares de Lima.","trome",2017-05-15,"Programación cultural en diversos espacios. Actividades culturales ofrecen shows musicales y más en varios lugares de Lima.","1356","eventos culturales locales, eventos culturales, evento cultural, celebraciones culturales, celebracion cultural",0.0417,"1044","festividades patrias, sumo pontifice, celebracion cultural, festividades, papa francisco",0.1302,"-1","Unknown",0.0691
"Prohibición de flashes en ciertos espacios culturales","Usar flash cerca de obras pictóricas antigua podría causar deterioro fotoquímico irreversible gracias a la sensibilidad de los pigmentos históricos empleados.","trome",2018-09-12,"Prohibición de flashes en ciertos espacios culturales. Usar flash cerca de obras pictóricas antigua podría causar deterioro fotoquímico irreversible gracias a la sensibilidad de los pigmentos históricos empleados.","1356","eventos culturales locales, eventos culturales, evento cultural, celebraciones culturales, celebracion cultural",0.1041,"-1","Unknown",0.1359,"-1","Unknown",0.0294
"Encuesta: Cultura popular","Laura protagoniza bailes populares en Instagram, recibiendo felicitaciones diversas.","trome",2017-05-15,"Encuesta: Cultura popular. Laura protagoniza bailes populares en Instagram, recibiendo felicitaciones diversas.","1356","eventos culturales locales, eventos culturales, evento cultural, celebraciones culturales, celebracion cultural",0.0754,"1157","modelo venezolana, ganadora, popularmente conocida, cantante deyvis, sera modelo",1,"-1","Unknown",0.025
"Nutrición deportiva clave para recuperación energética","Selección Peruana utiliza estrategias nutricionales específicas post-evaluaciones físicas intensas para mantener alta performance.","trome",2017-09-30,"Nutrición deportiva clave para recuperación energética. Selección Peruana utiliza estrategias nutricionales específicas post-evaluaciones físicas intensas para mantener alta performance.","1359","eventos deportivos, deportivos locales, deportivos internacionales, equipos deportivos, ambito deportivo",0.2907,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.4688,"1717","seleccion peruana, ricardo gareca, sporting cristal, paolo guerrero, jugadores",0.1526
"Operario de producción ofrece beneficios adicionales","Requerimientos mínimos incluyen edad superior a 18 años y secundaria completada. Beneficios ofrecidos comprenden alimentación total y movilización diaria.","trome",2017-09-30,"Operario de producción ofrece beneficios adicionales. Requerimientos mínimos incluyen edad superior a 18 años y secundaria completada. Beneficios ofrecidos comprenden alimentación total y movilización diaria.","1336","transporte urbano, transporte publico, sistema transporte, transito, transporte",0.0578,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.1209,"1752","operarios limpieza, operarios, beneficios laborales, laborales, limpieza",1
