"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"Buscamos impulsores y mercaderistas","Hay oportunidades disponibles para aquellos interesados en trabajar vendiendo productos lácteos y embutidos en autoservicios y tiendas departamentales. Requisitos básicos incluyen habilidades comerciales y buena disposición hacia el cliente.","trome",2014-06-01,"Buscamos impulsores y mercaderistas. Hay oportunidades disponibles para aquellos interesados en trabajar vendiendo productos lácteos y embutidos en autoservicios y tiendas departamentales. Requisitos básicos incluyen habilidades comerciales y buena disposición hacia el cliente.","-1","Unknown",0.007,"-1","Unknown",0.0076,"1752","operarios limpieza, operarios, beneficios laborales, laborales, limpieza",0.1334
"Frutas Amazonicas Benefician Salud Cutnea","Consumir Aguaje ayuda a reducir problemas cutaneos gracias a su contenido nutricional rico en vitamina E y antioxidantes.","trome",2017-02-02,"Frutas Amazonicas Benefician Salud Cutnea. Consumir Aguaje ayuda a reducir problemas cutaneos gracias a su contenido nutricional rico en vitamina E y antioxidantes.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.109,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.3635,"-1","Unknown",0.069
"Ofertas de empleo municipal","La Municipalidad lidera diversas campañas de reclutamiento, ofreciendo posiciones tales como operarios urbanos, conductores licenciados, ayudantes eléctricos, así como cursos especializados en telecomunicación peruana y gestión empresarial.","trome",2014-06-01,"Ofertas de empleo municipal. La Municipalidad lidera diversas campañas de reclutamiento, ofreciendo posiciones tales como operarios urbanos, conductores licenciados, ayudantes eléctricos, así como cursos especializados en telecomunicación peruana y gestión empresarial.","-1","Unknown",0.0313,"1038","universitarias, programas academicos, universidad privada, estudiantes, ofrece cursos",0.0182,"1752","operarios limpieza, operarios, beneficios laborales, laborales, limpieza",0.3192
"Beneficios ocultos del maíz","Se cree que hemos estado incluido en nuestra dieta durante aproximadamente setenta años. Con más de sesenta millones de hectáreas plantadas, el Perú es considerado el mayor centro de diversificación del maíz.","trome",2019-12-09,"Beneficios ocultos del maíz. Se cree que hemos estado incluido en nuestra dieta durante aproximadamente setenta años. Con más de sesenta millones de hectáreas plantadas, el Perú es considerado el mayor centro de diversificación del maíz.","-1","Unknown",0.0056,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.4097,"-1","Unknown",0.0272
"Invitan a participar en programas empresariales","Centro de Innovación Emprende Ministerio presenta oportunidades únicas para generar nuevas fuentes de ingresos mediante capacitación especializada y asesoría personalizada. Presentación de documentos requeridos programada para días específicos en julio. Más información disponible en línea.","trome",2014-06-01,"Invitan a participar en programas empresariales. Centro de Innovación Emprende Ministerio presenta oportunidades únicas para generar nuevas fuentes de ingresos mediante capacitación especializada y asesoría personalizada. Presentación de documentos requeridos programada para días específicos en julio. Más información disponible en línea.","1379","oportunidades laborales, beneficios laborales, operarios limpieza, universidad privada, vacantes",0.124,"-1","Unknown",0.0111,"-1","Unknown",0.0087
"Convocatoria: Municipales de transporte y orientadores","Requisitos:  Secundaria completa. Alto grado de responsabilidad y compromiso. Tener iniciativa y disponibilidad para laborar en equipo. Públicación de la convocatoria: del 29.05.2014 al 04.06.2014 Sede Av. Arequipa 5225 Miraflores  Vacantes disponibles incluyen Pagos puntuales, Asignación familiar, Gratificación, Licencias médicas, Acción social, Vacaciones, Compensación por tiempo de servicio.","trome",2014-06-01,"Convocatoria: Municipales de transporte y orientadores. Requisitos:  Secundaria completa. Alto grado de responsabilidad y compromiso. Tener iniciativa y disponibilidad para laborar en equipo. Públicación de la convocatoria: del 29.05.2014 al 04.06.2014 Sede Av. Arequipa 5225 Miraflores  Vacantes disponibles incluyen Pagos puntuales, Asignación familiar, Gratificación, Licencias médicas, Acción social, Vacaciones, Compensación por tiempo de servicio.","-1","Unknown",0.0064,"-1","Unknown",0.036,"1752","operarios limpieza, operarios, beneficios laborales, laborales, limpieza",0.0649
"SE BUSCAN PERSONALES PARA EMPRESA DE SERVICIOS GENERALES","Empresa dedicada a servicios generales solicita personal capacitado para trabajar bajo contrato temporal. Requisitos incluyen experiencia mínima demostrable y disponibilidad inmediata. Ofrece remuneración competitiva según perfil laboral requerido.","trome",2015-07-05,"SE BUSCAN PERSONALES PARA EMPRESA DE SERVICIOS GENERALES. Empresa dedicada a servicios generales solicita personal capacitado para trabajar bajo contrato temporal. Requisitos incluyen experiencia mínima demostrable y disponibilidad inmediata. Ofrece remuneración competitiva según perfil laboral requerido.","1379","oportunidades laborales, beneficios laborales, operarios limpieza, universidad privada, vacantes",0.1914,"1038","universitarias, programas academicos, universidad privada, estudiantes, ofrece cursos",0.0231,"1752","operarios limpieza, operarios, beneficios laborales, laborales, limpieza",0.2259
"Deroncopatía","Para evitar la deroncopatía, evita la obesidad con alimentación saludable y actividad física regular. Un peso adecuado ayuda a mejorar la calidad del sueño. Además, reduce el consumo de bebidas alcohólicas y medicamentos antes de dormir. Escúchate mientras duermes y trata de mantener una posición lateral.","trome",2016-07-26,"Deroncopatía. Para evitar la deroncopatía, evita la obesidad con alimentación saludable y actividad física regular. Un peso adecuado ayuda a mejorar la calidad del sueño. Además, reduce el consumo de bebidas alcohólicas y medicamentos antes de dormir. Escúchate mientras duermes y trata de mantener una posición lateral.","1417","dormir, insomnia, mientras duermes, duermes, insomnio",0.2211,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.1155,"1933","enfermedades puedan, pueden, camina zapatos patinan, pueden ayudar reducir, muchas veces pasa",1
"Actualización Tributaria Urgente","Para aquellos inscritos en distintos Regímenes del IRPF, actualización de datos fiscales requerida urgentemente para cumplir con responsabilidades legales vigentes.","trome",2015-08-01,"Actualización Tributaria Urgente. Para aquellos inscritos en distintos Regímenes del IRPF, actualización de datos fiscales requerida urgentemente para cumplir con responsabilidades legales vigentes.","1433","nuevas regulaciones fiscales, regulaciones fiscales, beneficios tributarios, medidas fiscales, sistema tributario",1,"1042","pago participacion utilidades, pagos utilidades, pago utilidades, participacion utilidades, utilidades ejercicio",0.0493,"-1","Unknown",0.0104
"Nutrición y Bienestar: Consejos Dietéticos","Planificar tus comidas puede mejorar notablemente tu nutrición personal. Las dietas equilibradas ayudan tanto físicamente como mentalmente.","trome",2015-08-29,"Nutrición y Bienestar: Consejos Dietéticos. Planificar tus comidas puede mejorar notablemente tu nutrición personal. Las dietas equilibradas ayudan tanto físicamente como mentalmente.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.0431,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",1,"1731","beneficios nutricionales, nutricionales, nutritivos, nutritivas, beneficios salud",0.0266
"OBESIDAD INFANTIL EN CRECIENDO CIFRAS ALARMANTES","Francesca Bravo POR FRANCESCA BRAVO En nuestro país la obesidad infantil está alcanzando cifras alarmantes y aunque la lonchera no es la causa principal, puede contribuir a este aumento de peso si les envías a tu pequeño alimentos ricos en calorías y no en nutrientes. La nutricionista y autora del libro Loncheras Saludables, Sara Abu Sabbah, explica que los papás deben tomar conciencia de que la lonchera es muy importante para el desarrollo del niño. [...] Ella menciona que la merienda de un niño gordito tiene que ser diferente en términos de la cantidad de calorías, pero igual de nutritiva que para un pequeño con peso adecuado.","trome",2019-04-08,"OBESIDAD INFANTIL EN CRECIENDO CIFRAS ALARMANTES. Francesca Bravo POR FRANCESCA BRAVO En nuestro país la obesidad infantil está alcanzando cifras alarmantes y aunque la lonchera no es la causa principal, puede contribuir a este aumento de peso si les envías a tu pequeño alimentos ricos en calorías y no en nutrientes. La nutricionista y autora del libro Loncheras Saludables, Sara Abu Sabbah, explica que los papás deben tomar conciencia de que la lonchera es muy importante para el desarrollo del niño. [...] Ella menciona que la merienda de un niño gordito tiene que ser diferente en términos de la cantidad de calorías, pero igual de nutritiva que para un pequeño con peso adecuado.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.0256,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.1905,"-1","Unknown",0.011
"Descenso drástico","Craig Moody (42) cambió radicalmente su estilo de alimentación tras recibir advertencias médicas severas debido a su alto índice de masa corporal. Logró perder casi toda su carga adiposa gracias a cambios significativos en su dieta.","trome",2019-04-08,"Descenso drástico. Craig Moody (42) cambió radicalmente su estilo de alimentación tras recibir advertencias médicas severas debido a su alto índice de masa corporal. Logró perder casi toda su carga adiposa gracias a cambios significativos en su dieta.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.0339,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.1446,"1855","perdida peso, perdida significativa peso, reducido significativamente peso, perder peso, logro perder",1
"Depósitalas completas Capítulas Depositadas, Más oportunidades de Libros","Hoyle Hazlo cada vez que tengas hambre. Estudios afirman que las personas comen más de gelatinas, sopas y galleteadas y menos de lo que realmente necesita su cuerpo. Además, no comer estas antojos durante largos períodos puede causar fatiga mental.","trome",2015-08-01,"Depósitalas completas Capítulas Depositadas, Más oportunidades de Libros. Hoyle Hazlo cada vez que tengas hambre. Estudios afirman que las personas comen más de gelatinas, sopas y galleteadas y menos de lo que realmente necesita su cuerpo. Además, no comer estas antojos durante largos períodos puede causar fatiga mental.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.0287,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",1,"1731","beneficios nutricionales, nutricionales, nutritivos, nutritivas, beneficios salud",0.0164
"Busca un lugar  donde sea importante la cualidad, en lugar de la cantidad.  + Vigila las raciones que consumes.  + Prefieres la ensalada, en vez de la entrada.  + La fruta como postre y una bebida baja en azúcar.  El verdadero secreto está  en variar, equilibrar,  respetar las porciones y disfrutar  de lo que comes para gozar de buena salud. iBuen provecho!  — t CL ZT ","El contenido proporciona consejos dietéticos enfocándose en calidad alimentaria más que en cantidad consumida. Sugiere controlar las raciones, preferir opciones sanas como ensaladas y frutas, además de elegir bebidas bajitas en azúcar. Resalta la importancia de variedad, balance nutricional, moderación en las porciones y disfrutar de la experiencia gastronómica para mantener una buena salud.","trome",2015-09-26,"Busca un lugar  donde sea importante la cualidad, en lugar de la cantidad.  + Vigila las raciones que consumes.  + Prefieres la ensalada, en vez de la entrada.  + La fruta como postre y una bebida baja en azúcar.  El verdadero secreto está  en variar, equilibrar,  respetar las porciones y disfrutar  de lo que comes para gozar de buena salud. iBuen provecho!  — t CL ZT . El contenido proporciona consejos dietéticos enfocándose en calidad alimentaria más que en cantidad consumida. Sugiere controlar las raciones, preferir opciones sanas como ensaladas y frutas, además de elegir bebidas bajitas en azúcar. Resalta la importancia de variedad, balance nutricional, moderación en las porciones y disfrutar de la experiencia gastronómica para mantener una buena salud.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.1027,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.1708,"1731","beneficios nutricionales, nutricionales, nutritivos, nutritivas, beneficios salud",0.0289
"Elimina Riesgos Diabetes Consumiendo Jugos Naturales","Según especialistas, consumir regularmente zumo natural de zanahorias puede reducir considerablemente el peligro de desarrollar diabetes además de ofrecer beneficios adicionales para la salud hepática.","trome",2015-09-26,"Elimina Riesgos Diabetes Consumiendo Jugos Naturales. Según especialistas, consumir regularmente zumo natural de zanahorias puede reducir considerablemente el peligro de desarrollar diabetes además de ofrecer beneficios adicionales para la salud hepática.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.1447,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.4175,"1731","beneficios nutricionales, nutricionales, nutritivos, nutritivas, beneficios salud",0.3369
"Clasificación:","De hueso o carozo, de pepita, debajo de grano. fresco, seco o pasa, etérmicas, tropicales, del bosque, específicamente secas, climatéricas, noclimateéricas, simple, egresado, complejo. Composición: agua, fibra, glicidos, vitaminas, salesminerales, valor calrico, proteínasy grasas, aromas ypigmentos.","trome",2015-09-26,"Clasificación:. De hueso o carozo, de pepita, debajo de grano. fresco, seco o pasa, etérmicas, tropicales, del bosque, específicamente secas, climatéricas, noclimateéricas, simple, egresado, complejo. Composición: agua, fibra, glicidos, vitaminas, salesminerales, valor calrico, proteínasy grasas, aromas ypigmentos.","-1","Unknown",0.0372,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.1149,"-1","Unknown",0.0071
"¿Hay alguien a la altura?","LIDERMAN, la empresa galardonada entre los mejores lugares del país para trabajar, requiere mil agentes para sus planes de este año. Requisitos: Experiencia en empresas de seguridad o fuerzas del orden. Pero, sobre todo, el deseo de ser respetado en la vida. Ofrecemos: Una línea de carrera que le ha cambiado la vida a miles. Pagos los 12 (quincena) y 27 (a cuenta de fin de mes) y otros beneficios económicos. Estás tú entre ellos?","trome",2015-08-27,"¿Hay alguien a la altura?. LIDERMAN, la empresa galardonada entre los mejores lugares del país para trabajar, requiere mil agentes para sus planes de este año. Requisitos: Experiencia en empresas de seguridad o fuerzas del orden. Pero, sobre todo, el deseo de ser respetado en la vida. Ofrecemos: Una línea de carrera que le ha cambiado la vida a miles. Pagos los 12 (quincena) y 27 (a cuenta de fin de mes) y otros beneficios económicos. Estás tú entre ellos?","-1","Unknown",0.0122,"-1","Unknown",0.0198,"1752","operarios limpieza, operarios, beneficios laborales, laborales, limpieza",0.479
"IMPORTANT ADVICE GIVEN REGARDING CHILD HEALTH AND SCHOOL LIFE","Advice given includes maintaining healthy eating habits and regular physical activity for children attending school, emphasizing balanced nutrition and exercise benefits.","trome",2019-03-13,"IMPORTANT ADVICE GIVEN REGARDING CHILD HEALTH AND SCHOOL LIFE. Advice given includes maintaining healthy eating habits and regular physical activity for children attending school, emphasizing balanced nutrition and exercise benefits.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.1547,"1031","towards, which, before, what, been",0.0702,"-1","Unknown",0.0161
"COMIDA VARIEDA Y BALANCEADA","Una dieta equilibrada incluirá diversos grupos de alimentos que proveen múltiples beneficios nutricionales. Legumbres, verduras, frutas, lácteos y grasas buenas forman parte fundamental de esta variedad necesaria para fortalecer nuestras defensas naturales.","trome",2015-04-18,"COMIDA VARIEDA Y BALANCEADA. Una dieta equilibrada incluirá diversos grupos de alimentos que proveen múltiples beneficios nutricionales. Legumbres, verduras, frutas, lácteos y grasas buenas forman parte fundamental de esta variedad necesaria para fortalecer nuestras defensas naturales.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",1,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.2713,"1731","beneficios nutricionales, nutricionales, nutritivos, nutritivas, beneficios salud",0.0367
"Programa informático educativo iniciará próximamente","Curso especializado en lectura de planos, levantamientos catastrales y normativa de construcción bajo Norma ISO. Duración: Del 26 de Abril al 16 de Junio. Costo: S/200,00. Más información disponible contactando al número provisto.","trome",2014-03-24,"Programa informático educativo iniciará próximamente. Curso especializado en lectura de planos, levantamientos catastrales y normativa de construcción bajo Norma ISO. Duración: Del 26 de Abril al 16 de Junio. Costo: S/200,00. Más información disponible contactando al número provisto.","1379","oportunidades laborales, beneficios laborales, operarios limpieza, universidad privada, vacantes",0.0525,"-1","Unknown",0.0462,"1723","carreras profesionales, universidad privada, universidad, universidades, educacion superior",0.1266
"Operarios buscan oportunidades laborales","Empresa ofrece vacantes para operarios de limpieza asegurando puntualidad en pago y convenios educacionales favorables, dirigido principalmente a individuos mayores de edad.","trome",2016-05-30,"Operarios buscan oportunidades laborales. Empresa ofrece vacantes para operarios de limpieza asegurando puntualidad en pago y convenios educacionales favorables, dirigido principalmente a individuos mayores de edad.","1379","oportunidades laborales, beneficios laborales, operarios limpieza, universidad privada, vacantes",0.1079,"1038","universitarias, programas academicos, universidad privada, estudiantes, ofrece cursos",0.0213,"1752","operarios limpieza, operarios, beneficios laborales, laborales, limpieza",0.3678
"Jaime Mandros logra transformación significativa en salud","Choca Mandros reporta haber reducido considerablemente su peso gracias a cambios dietéticos y ejercicio regular, describiendo el impacto positivo en su calidad de vida general.","trome",2018-01-29,"Jaime Mandros logra transformación significativa en salud. Choca Mandros reporta haber reducido considerablemente su peso gracias a cambios dietéticos y ejercicio regular, describiendo el impacto positivo en su calidad de vida general.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.0333,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.1251,"1855","perdida peso, perdida significativa peso, reducido significativamente peso, perder peso, logro perder",1
"RIESGO DE PADECER OBESIDAD","En estos días, uno podría pensar que hay más peligro de desarrollar enfermedades relacionadas con el sobrepeso debido a ciertos hábitos dietéticos. Si notas cambios significativos en tu peso, intenta reducir la ingesta de alimentos poco saludables y aumenta tu actividad física regular.","trome",2015-04-18,"RIESGO DE PADECER OBESIDAD. En estos días, uno podría pensar que hay más peligro de desarrollar enfermedades relacionadas con el sobrepeso debido a ciertos hábitos dietéticos. Si notas cambios significativos en tu peso, intenta reducir la ingesta de alimentos poco saludables y aumenta tu actividad física regular.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.0378,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.3112,"-1","Unknown",0.0282
"Suspension de rectores","Tras diversas irregularidades académicas y administrativas, la Asamblea Nacional de Rectores suspendió al rector y vice de la Universidad Inca Garcilaso de la Vega.","trome",2014-05-18,"Suspension de rectores. Tras diversas irregularidades académicas y administrativas, la Asamblea Nacional de Rectores suspendió al rector y vice de la Universidad Inca Garcilaso de la Vega.","1433","nuevas regulaciones fiscales, regulaciones fiscales, beneficios tributarios, medidas fiscales, sistema tributario",0.1425,"-1","Unknown",0.0303,"-1","Unknown",0.0079
"Implementación y Auditoría de un Sistema de Gestión de Seguridad Social Basado en ISO 45001 Internacional","Programa educativo destinado a profesionales interesados en mejorar prácticas seguras ocupacionales conforme estándares globales. Más detalles disponibles en línea.","trome",2014-03-23,"Implementación y Auditoría de un Sistema de Gestión de Seguridad Social Basado en ISO 45001 Internacional. Programa educativo destinado a profesionales interesados en mejorar prácticas seguras ocupacionales conforme estándares globales. Más detalles disponibles en línea.","1379","oportunidades laborales, beneficios laborales, operarios limpieza, universidad privada, vacantes",0.1109,"1038","universitarias, programas academicos, universidad privada, estudiantes, ofrece cursos",0.0349,"1723","carreras profesionales, universidad privada, universidad, universidades, educacion superior",0.1845
"Medicina recomienda ciclismo contra infartos","Expertos médicos sugieren practicar regularmente el ciclismo ya que esto podría reducir significativamente el riesgo de padecer enfermedades cardiovasculares además de mejorar niveles de colesterol.","trome",2016-05-30,"Medicina recomienda ciclismo contra infartos. Expertos médicos sugieren practicar regularmente el ciclismo ya que esto podría reducir significativamente el riesgo de padecer enfermedades cardiovasculares además de mejorar niveles de colesterol.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.0307,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.0336,"-1","Unknown",0.0219
"Beneficios nutricionales de la Caigua","Originaria del Perú, la caigua posee propiedades beneficiosas para controlar glucemia y lípidos circulatorios, siendo ideal para pacientes con diabetes tipo II y enfermedades cardiovasculares.","trome",2015-12-14,"Beneficios nutricionales de la Caigua. Originaria del Perú, la caigua posee propiedades beneficiosas para controlar glucemia y lípidos circulatorios, siendo ideal para pacientes con diabetes tipo II y enfermedades cardiovasculares.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.1476,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.239,"1731","beneficios nutricionales, nutricionales, nutritivos, nutritivas, beneficios salud",0.3805
"¿Qué alimentos llevar a la playa?","Verena Haro, nutricionista de Salud en Casa, señala que consumir frutas y verduras con alto contenido de agua es crucial debido a la pérdida de líquidos causada por exposición prolongada al sol. Sugiere llevar sandía, manzana, piña, mandarina, arándanos, pepinos, zanahorias o apio picados junto con suficiente agua potable.","trome",2018-01-29,"¿Qué alimentos llevar a la playa?. Verena Haro, nutricionista de Salud en Casa, señala que consumir frutas y verduras con alto contenido de agua es crucial debido a la pérdida de líquidos causada por exposición prolongada al sol. Sugiere llevar sandía, manzana, piña, mandarina, arándanos, pepinos, zanahorias o apio picados junto con suficiente agua potable.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.0389,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.18,"1731","beneficios nutricionales, nutricionales, nutritivos, nutritivas, beneficios salud",0.019
"Referéndum 2028","Información importante acerca del referéndum previsto para el año 2028. Consulte detalles específicos en línea en www.onpe.gob.pe. Teléfono gratuito disponible durante toda la jornada laboral.","trome",2018-12-02,"Referéndum 2028. Información importante acerca del referéndum previsto para el año 2028. Consulte detalles específicos en línea en www.onpe.gob.pe. Teléfono gratuito disponible durante toda la jornada laboral.","1379","oportunidades laborales, beneficios laborales, operarios limpieza, universidad privada, vacantes",0.2935,"-1","Unknown",0.0102,"-1","Unknown",0.0501
"EMPRESA PROFESIONAL SOLICITA COLABORADORES CALIFICADOS","Convocatoria laboral solicitando candidaturas capacitadas para roles multifacéticos en industria computadora, especificando requisitos mínimos y condiciones óptimas de empleabilidad.","trome",2015-12-13,"EMPRESA PROFESIONAL SOLICITA COLABORADORES CALIFICADOS. Convocatoria laboral solicitando candidaturas capacitadas para roles multifacéticos en industria computadora, especificando requisitos mínimos y condiciones óptimas de empleabilidad.","1379","oportunidades laborales, beneficios laborales, operarios limpieza, universidad privada, vacantes",0.2107,"1038","universitarias, programas academicos, universidad privada, estudiantes, ofrece cursos",0.0352,"1752","operarios limpieza, operarios, beneficios laborales, laborales, limpieza",0.4293
"Nutrición Infantil","Durante la fase escolar, es crucial proporcionar a los niños una dieta variada que cumpla con todas sus necesidades nutricionales. Esto implica consumir proteínas, grasas y carbohidratos suficientes para promover un óptimo crecimiento físico y mental.","trome",2016-05-28,"Nutrición Infantil. Durante la fase escolar, es crucial proporcionar a los niños una dieta variada que cumpla con todas sus necesidades nutricionales. Esto implica consumir proteínas, grasas y carbohidratos suficientes para promover un óptimo crecimiento físico y mental.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.0818,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.066,"1731","beneficios nutricionales, nutricionales, nutritivos, nutritivas, beneficios salud",0.028
"ASESORIA FINANCIERA SOBRE USO RESPONSABLE DE TARJETAS DE CRÉDITO","Guiño informativo brindando orientación práctica sobre manejo eficiente de créditos bancarios, sugiriendo maneras efectivas de optimizar beneficios financieros asociados con productos crediticios modernos.","trome",2015-12-13,"ASESORIA FINANCIERA SOBRE USO RESPONSABLE DE TARJETAS DE CRÉDITO. Guiño informativo brindando orientación práctica sobre manejo eficiente de créditos bancarios, sugiriendo maneras efectivas de optimizar beneficios financieros asociados con productos crediticios modernos.","1522","estrategias exitosas, estrategias comerciales, empresarios exitosos, estrategias clave, estrategias clave detras",0.1326,"-1","Unknown",0.0022,"1763","consejos ahorrar, habitos financieros, finanzas personales, ahorrar dinero, consejos practicos",0.0183
"LAS PLANTAS MEDICINALES SON BENÉFI...","Este invierno es la época de los resfriados y de las frecuentes recadas debido al frio y a la humedad. Todos tenemos síntomas, fusiones de plantas medicinales son las mejores indicadas. El nutriólogo Luis Bouroncle nos recomienda: Valeriana está recomendada para relajar el sueño. También actúa contra molestias estomacales producidas por los nervios, tensión muscular; dolores generales gracias a sus efectos calmantes. Tilapia: Su infusión de tila activa como anti-túsenico (calma la Tos). Melisa: Otro clasico de la cocina, qué además nos dar energía. Hemorroides: Además de mantener un olor agraciado, esta planta calma los nervios y anima aquéllos que desmayan por baja tensión. Tambien indica para casos de falta de apetencia, males gastro-intestinales y hepáticos. Romero: Otra clase de la cocina, quién además nos dará energía. Manzanilla: Tiene componentes que nos ayudan protegenos de enfermedades, cómo catarros y gripes. Si le agrega zumo de limón, los efectos resultaran más potentes. Orégano: Este método para preparar una infusión consiste primero en colocar media taza de agua a hervir junto con la cantidad deseada de cada planta que se utilice. Primeramente determinar el tiempo de ebullición y reserva.","trome",2014-05-17,"LAS PLANTAS MEDICINALES SON BENÉFI.... Este invierno es la época de los resfriados y de las frecuentes recadas debido al frio y a la humedad. Todos tenemos síntomas, fusiones de plantas medicinales son las mejores indicadas. El nutriólogo Luis Bouroncle nos recomienda: Valeriana está recomendada para relajar el sueño. También actúa contra molestias estomacales producidas por los nervios, tensión muscular; dolores generales gracias a sus efectos calmantes. Tilapia: Su infusión de tila activa como anti-túsenico (calma la Tos). Melisa: Otro clasico de la cocina, qué además nos dar energía. Hemorroides: Además de mantener un olor agraciado, esta planta calma los nervios y anima aquéllos que desmayan por baja tensión. Tambien indica para casos de falta de apetencia, males gastro-intestinales y hepáticos. Romero: Otra clase de la cocina, quién además nos dará energía. Manzanilla: Tiene componentes que nos ayudan protegenos de enfermedades, cómo catarros y gripes. Si le agrega zumo de limón, los efectos resultaran más potentes. Orégano: Este método para preparar una infusión consiste primero en colocar media taza de agua a hervir junto con la cantidad deseada de cada planta que se utilice. Primeramente determinar el tiempo de ebullición y reserva.","-1","Unknown",0.0186,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.0296,"1731","beneficios nutricionales, nutricionales, nutritivos, nutritivas, beneficios salud",0.0353
"Evitar endurecimiento arterial","Las endivia verde, el repollo y otras verduras pueden incluirse en nuestras dietas cotidianas debido a sus múltiples beneficios para nuestra salud cardiovascular.","trome",2016-05-28,"Evitar endurecimiento arterial. Las endivia verde, el repollo y otras verduras pueden incluirse en nuestras dietas cotidianas debido a sus múltiples beneficios para nuestra salud cardiovascular.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.1789,"1032","beneficios nutricionales, nutricionales, nutritivos, nutricional, nutritivas",0.4643,"1731","beneficios nutricionales, nutricionales, nutritivos, nutritivas, beneficios salud",0.0403
"STEPHANIE VALENZUELALA RECONOCIÓ NECESIDADES PERSONALES POST-CRÍTICAS","Stephanie Valenzuela reconoció necesidades de mejora personal tras críticas publicadas por Magaly Medina, enfatizando importancia de dieta balanceada y ejercicio regular.","trome",2019-05-02,"STEPHANIE VALENZUELALA RECONOCIÓ NECESIDADES PERSONALES POST-CRÍTICAS. Stephanie Valenzuela reconoció necesidades de mejora personal tras críticas publicadas por Magaly Medina, enfatizando importancia de dieta balanceada y ejercicio regular.","1345","beneficios nutricionales, nutricionales, nutritivas, nutritivos, nutricional",0.0282,"-1","Unknown",0.0131,"-1","Unknown",0.0116
"Tu Guía de oportunidades","Profesionales disponibles en construcción ofrecen cursos extendidos en planificación laboral dentro de sectores relevantes como seguridad normativa y programación avanzada mediante software especializado. Participa activamente en talleres diseñados para mejorar habilidades técnicas fundamentales aplicables en proyectos modernos. Contacta a través de números proporcionados para mayor detalle sobre disponibilidad y requisitos académicos mínimos requeridos.","trome",2014-09-30,"Tu Guía de oportunidades. Profesionales disponibles en construcción ofrecen cursos extendidos en planificación laboral dentro de sectores relevantes como seguridad normativa y programación avanzada mediante software especializado. Participa activamente en talleres diseñados para mejorar habilidades técnicas fundamentales aplicables en proyectos modernos. Contacta a través de números proporcionados para mayor detalle sobre disponibilidad y requisitos académicos mínimos requeridos.","1379","oportunidades laborales, beneficios laborales, operarios limpieza, universidad privada, vacantes",0.227,"1038","universitarias, programas academicos, universidad privada, estudiantes, ofrece cursos",0.0254,"1723","carreras profesionales, universidad privada, universidad, universidades, educacion superior",0.1317
