"headline","content","newspaper","date","combined_text","model_0_topic","model_0_topic_label","model_0_prob","model_1_topic","model_1_topic_label","model_1_prob","model_2_topic","model_2_topic_label","model_2_prob"
"Incidencias climáticas impactan programación cultural","Eventos culturales planificados en diversas localidades experimentaron cambios debido a condiciones meteorológicas adversas. Instituciones involucradas trabajan en ajustes necesarios para minimizar inconvenientes a público y artistas.","publimetro",2017-06-07,"Incidencias climáticas impactan programación cultural. Eventos culturales planificados en diversas localidades experimentaron cambios debido a condiciones meteorológicas adversas. Instituciones involucradas trabajan en ajustes necesarios para minimizar inconvenientes a público y artistas.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.2444,"-1","Unknown",0.0032,"1651","eventos culturales sociales, eventos culturales, culturales diversas, ofrece variedad cultural, culturales festividad",1
"Eventos Musicales","Anuncio de conciertos exclusivos incluyen shows de artistas reconocidos internacionalmente.","publimetro",2016-05-10,"Eventos Musicales. Anuncio de conciertos exclusivos incluyen shows de artistas reconocidos internacionalmente.","1161","concierto, conciertos, musical, bandas, banda",0.0739,"893","pelicula, peliculas, cinematografica, cine, estrena",0.0918,"1672","musicales lima, presentaciones musicales destacadas, presentaciones musicales, eventos culturales destacados, eventos culturales",1
"Evento cultural gratuito en Malí","Durante festividad patriótica, acceso ilimitado ofrecido al público permitirá experiencias educativas diversas centradas en legado artístico de José Sabogal.","publimetro",2013-07-25,"Evento cultural gratuito en Malí. Durante festividad patriótica, acceso ilimitado ofrecido al público permitirá experiencias educativas diversas centradas en legado artístico de José Sabogal.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.0368,"893","pelicula, peliculas, cinematografica, cine, estrena",0.1358,"1494","museo arte lima, arte lima, arte lima mali, museos, art lima",0.0292
"Visitas Reales en Washington DC","Monarcas españoles programan agenda completa junto a líderes americanos destacando cooperación bilateral. Eventos simbolizan compromisos culturales y estratégicos mutuos.","publimetro",2015-09-15,"Visitas Reales en Washington DC. Monarcas españoles programan agenda completa junto a líderes americanos destacando cooperación bilateral. Eventos simbolizan compromisos culturales y estratégicos mutuos.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.0874,"-1","Unknown",0.0435,"-1","Unknown",0.0183
"Agenda Cultural","Planifica tus vacaciones con nuestras recomendaciones culturales.","publimetro",2014-08-25,"Agenda Cultural. Planifica tus vacaciones con nuestras recomendaciones culturales.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.091,"947","ilimitados snacks bares, inclusive hotels, paquetes vacacionales, inclusive hotels resorts, all inclusive hotels",0.043,"-1","Unknown",0.0192
"La Candelaria es de todo el planeta","Presidente Ollanta Humala hace entrega oficial del reconocimiento a la virgen de la Candelaria, celebrándola como Patrimonio Cultural de la Humanidad según UNESCO. Evento llevado a cabo en Plaza Mayor de Puno.","publimetro",2015-02-03,"La Candelaria es de todo el planeta. Presidente Ollanta Humala hace entrega oficial del reconocimiento a la virgen de la Candelaria, celebrándola como Patrimonio Cultural de la Humanidad según UNESCO. Evento llevado a cabo en Plaza Mayor de Puno.","-1","Unknown",0.0185,"-1","Unknown",0.029,"1706","segun unesco, patrimonio mundial, patrimonio cultural inmaterial, patrimonio cultural nacion, patrimonio cultural",1
"Record histórico en exportaciones agroindustriales","Proyección de superar $6,500 millones en exportaciones gracias al incremento en superficie cultivada. Evento destacado celebrado en San Isidro congregó líderes industriales.","publimetro",2018-03-21,"Record histórico en exportaciones agroindustriales. Proyección de superar $6,500 millones en exportaciones gracias al incremento en superficie cultivada. Evento destacado celebrado en San Isidro congregó líderes industriales.","1303","exportaciones agricolas, exportaciones agrarias, agroexportaciones, agroexportadoras, ministro agricultura",1,"895","crecimiento economico, producto bruto interno, optimistas, economia peruana, inflacion",0.0232,"1520","exportaciones peruanas, exportadores adex, asociacion exportadores adex, exportaciones, exportaciones agricolas",0.1649
"Exportación agrícola muestra signos positivos","La exportación de productos frescos aumentó considerablemente gracias principalmente al incremento en el envío de palta y uva, según datos proporcionados por la Asociación de Exportadores (ADEX). Esto indica un robustecimiento en sectores específicos de agricultura.","publimetro",2018-01-22,"Exportación agrícola muestra signos positivos. La exportación de productos frescos aumentó considerablemente gracias principalmente al incremento en el envío de palta y uva, según datos proporcionados por la Asociación de Exportadores (ADEX). Esto indica un robustecimiento en sectores específicos de agricultura.","1303","exportaciones agricolas, exportaciones agrarias, agroexportaciones, agroexportadoras, ministro agricultura",1,"895","crecimiento economico, producto bruto interno, optimistas, economia peruana, inflacion",0.0847,"1520","exportaciones peruanas, exportadores adex, asociacion exportadores adex, exportaciones, exportaciones agricolas",0.4849
"Eventos Culturales Destacados Hoy","El Festival Happy Ending traerá ritmos urbanos contemporáneos a Espacio Convenciones Barranco con artistas reconocidos como C.Tangana y Bad Gyal. Simultáneamente, AfroPer ofrece música afroperuana en Barranco, proporcionando experiencias culturales vibrantes y diversas.","publimetro",2019-04-04,"Eventos Culturales Destacados Hoy. El Festival Happy Ending traerá ritmos urbanos contemporáneos a Espacio Convenciones Barranco con artistas reconocidos como C.Tangana y Bad Gyal. Simultáneamente, AfroPer ofrece música afroperuana en Barranco, proporcionando experiencias culturales vibrantes y diversas.","1161","concierto, conciertos, musical, bandas, banda",0.1221,"893","pelicula, peliculas, cinematografica, cine, estrena",0.0587,"1672","musicales lima, presentaciones musicales destacadas, presentaciones musicales, eventos culturales destacados, eventos culturales",1
"Paro cafetalero fue levantado","Tras intensas negociaciones, el Ministerio de Agricultura y líderes agrícolas alcanzan un acuerdo satisfactorio respecto a la crisis generada por la plaga de la Roya. Milton von Hesse, Ministro de Agricultura, detalla cómo el Estado adquirirá la deuda existente y proporcionará préstamos adicionales para mitigar el impacto económico causado por la situación actual.","publimetro",2013-08-23,"Paro cafetalero fue levantado. Tras intensas negociaciones, el Ministerio de Agricultura y líderes agrícolas alcanzan un acuerdo satisfactorio respecto a la crisis generada por la plaga de la Roya. Milton von Hesse, Ministro de Agricultura, detalla cómo el Estado adquirirá la deuda existente y proporcionará préstamos adicionales para mitigar el impacto económico causado por la situación actual.","1303","exportaciones agricolas, exportaciones agrarias, agroexportaciones, agroexportadoras, ministro agricultura",0.2044,"-1","Unknown",0.0045,"-1","Unknown",0.0146
"Exponiendo Opiniones Culturales","Artículos diversos exploran diferentes perspectivas culturales, tales como exposiciones individuales y fenmenos modernos relacionados con dispositivos móviles.","publimetro",2013-08-21,"Exponiendo Opiniones Culturales. Artículos diversos exploran diferentes perspectivas culturales, tales como exposiciones individuales y fenmenos modernos relacionados con dispositivos móviles.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.2072,"-1","Unknown",0.0254,"-1","Unknown",0.0054
"Nuevo patrimonio cultural en Perú","Recientemente, varias prácticas y eventos fueron designados como Patrimonio Cultural de la Nación. Esto incluye el uso ancestral de la totora en la costa norte, junto con festividades importantes como la Virgen del Carmen de la Legua y el Señor Cautivo de Ayabaca. Tales distinciones honran la continuidad histórica y relevancia sociocultural de estos elementos en diversas regiones del país.","publimetro",2013-10-16,"Nuevo patrimonio cultural en Perú. Recientemente, varias prácticas y eventos fueron designados como Patrimonio Cultural de la Nación. Esto incluye el uso ancestral de la totora en la costa norte, junto con festividades importantes como la Virgen del Carmen de la Legua y el Señor Cautivo de Ayabaca. Tales distinciones honran la continuidad histórica y relevancia sociocultural de estos elementos en diversas regiones del país.","-1","Unknown",0.0038,"989","turisticos, turisticas, norte peruano, arequipa, rincones",1,"1706","segun unesco, patrimonio mundial, patrimonio cultural inmaterial, patrimonio cultural nacion, patrimonio cultural",1
"EL COMIT ESPECIALIZADO DE LA UNESCO DECLARA PATRIMONIO INMATERIAL DE LA HUMANIDAD LA FIESTA DE LA VIRGEN DE LA CANDELARIA EN PUNO","COMIT ESPECIALIZADO DE LA UNESCOPATRONIMO INMATERIAL DE LA HUMANIDADELCOMITE INTERGOVERNAMENTALENSALVAGUADEDIPATRIOTERMINODELAFIESTADELLAVIRGENDECANDELARIAPAÑOA FEBRERODICIEMPRESPRESIDENTEOBLANTAHUMALADECLARACINESEMANAACTOOFICIALPARSAUSPICIOSOLAREPUBLICADIFERENTESSOCIEDADESSOCIETALESPRESENTESPUBLICACION OFICIAL DE LA UNESCO  PATRIMONIO INMATERIAL DE LA HUMANIDAD, ASÍ LO PUBLICÓ LA CUENTA OFICIAL DE TWITTER DE LA ORGANIZACIÓN DESPUÉS DE QUE LOS PAISES MIEMBROS ACORDARÁN ESTA DECISION. PUNO CELEBRARÁ SU PRÓXIMA EDICIÓN EMPIZANDO EL 02 DE FEBRERO DEL 2015.","publimetro",2014-11-28,"EL COMIT ESPECIALIZADO DE LA UNESCO DECLARA PATRIMONIO INMATERIAL DE LA HUMANIDAD LA FIESTA DE LA VIRGEN DE LA CANDELARIA EN PUNO. COMIT ESPECIALIZADO DE LA UNESCOPATRONIMO INMATERIAL DE LA HUMANIDADELCOMITE INTERGOVERNAMENTALENSALVAGUADEDIPATRIOTERMINODELAFIESTADELLAVIRGENDECANDELARIAPAÑOA FEBRERODICIEMPRESPRESIDENTEOBLANTAHUMALADECLARACINESEMANAACTOOFICIALPARSAUSPICIOSOLAREPUBLICADIFERENTESSOCIEDADESSOCIETALESPRESENTESPUBLICACION OFICIAL DE LA UNESCO  PATRIMONIO INMATERIAL DE LA HUMANIDAD, ASÍ LO PUBLICÓ LA CUENTA OFICIAL DE TWITTER DE LA ORGANIZACIÓN DESPUÉS DE QUE LOS PAISES MIEMBROS ACORDARÁN ESTA DECISION. PUNO CELEBRARÁ SU PRÓXIMA EDICIÓN EMPIZANDO EL 02 DE FEBRERO DEL 2015.","1162","ley, congreso, poder, legales, decision",0.1821,"894","importancia, comision, propone, manana, era",0.2121,"1706","segun unesco, patrimonio mundial, patrimonio cultural inmaterial, patrimonio cultural nacion, patrimonio cultural",1
"Arroz Verde. Este viernes será Patrimonio de la Humanidad","Durante tres días consecutivos, se llevará a cabo en la sede de la UNESCO en Paris la novena reunión del Comité Intergubernamental para la Salvaguardia del Patrimonio Cultural Inmaterial. Uno de los puntos clave de discusión es la evaluación de 46 candidaturas provenientes de distintos rincones del globo terráqueo buscando reconocimiento internacional. Destaca especialmente la festividad de la Virgen de la Candelaria originaria de la Región de Puno, impulsada por el Minsterio de Cultura en marzo del 2013, aunque enfrentándose a controversias diplomáticas con Bolivia respecto a la auténtica procedencia cultural de dichas danzas.","publimetro",2014-11-25,"Arroz Verde. Este viernes será Patrimonio de la Humanidad. Durante tres días consecutivos, se llevará a cabo en la sede de la UNESCO en Paris la novena reunión del Comité Intergubernamental para la Salvaguardia del Patrimonio Cultural Inmaterial. Uno de los puntos clave de discusión es la evaluación de 46 candidaturas provenientes de distintos rincones del globo terráqueo buscando reconocimiento internacional. Destaca especialmente la festividad de la Virgen de la Candelaria originaria de la Región de Puno, impulsada por el Minsterio de Cultura en marzo del 2013, aunque enfrentándose a controversias diplomáticas con Bolivia respecto a la auténtica procedencia cultural de dichas danzas.","-1","Unknown",0.0077,"893","pelicula, peliculas, cinematografica, cine, estrena",0.0432,"1706","segun unesco, patrimonio mundial, patrimonio cultural inmaterial, patrimonio cultural nacion, patrimonio cultural",1
"Medidas para promover la pesca dirigida al consumo humano permitirá incrementar exportación hacia el 2021","Proyección del presidente del Comité de Pesca y Acuícola de la Sociedad Nacional de Industrias, Alfonso Miranda, sugiere que mediante medidas adecuadas, el país podría multiplicar por tres sus exportaciones de productos pesqueros destinados al consumo humano.","publimetro",2017-09-04,"Medidas para promover la pesca dirigida al consumo humano permitirá incrementar exportación hacia el 2021. Proyección del presidente del Comité de Pesca y Acuícola de la Sociedad Nacional de Industrias, Alfonso Miranda, sugiere que mediante medidas adecuadas, el país podría multiplicar por tres sus exportaciones de productos pesqueros destinados al consumo humano.","1303","exportaciones agricolas, exportaciones agrarias, agroexportaciones, agroexportadoras, ministro agricultura",1,"895","crecimiento economico, producto bruto interno, optimistas, economia peruana, inflacion",0.0234,"-1","Unknown",0.0083
"Serbia prepara candidaturas culturales UNESCO","Identificación y documentación exhaustiva de sitios emblemáticos forman parte de estrategia Serbia para nominaciones próximas a Patrimonio Mundial.","publimetro",2017-08-03,"Serbia prepara candidaturas culturales UNESCO. Identificación y documentación exhaustiva de sitios emblemáticos forman parte de estrategia Serbia para nominaciones próximas a Patrimonio Mundial.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",1,"-1","Unknown",0.0055,"1706","segun unesco, patrimonio mundial, patrimonio cultural inmaterial, patrimonio cultural nacion, patrimonio cultural",1
"Agroexportaciones crecen","Durante el primer semestre del año, las exportaciones agrarias alcanzan cifras récord, especialmente en sectores como frutos secos y hortalizas frescas.","publimetro",2017-08-03,"Agroexportaciones crecen. Durante el primer semestre del año, las exportaciones agrarias alcanzan cifras récord, especialmente en sectores como frutos secos y hortalizas frescas.","1303","exportaciones agricolas, exportaciones agrarias, agroexportaciones, agroexportadoras, ministro agricultura",1,"895","crecimiento economico, producto bruto interno, optimistas, economia peruana, inflacion",0.0485,"1520","exportaciones peruanas, exportadores adex, asociacion exportadores adex, exportaciones, exportaciones agricolas",1
"Mariano Valderrama vicepresidente de Apega","Valderrama enfatiza la importancia histórica y cultural del Distrito del Rímac, vinculado intrínsecamente con la identidad gastronómica local.","publimetro",2017-08-03,"Mariano Valderrama vicepresidente de Apega. Valderrama enfatiza la importancia histórica y cultural del Distrito del Rímac, vinculado intrínsecamente con la identidad gastronómica local.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",1,"899","gastronomia peruana, cocina peruana, degustar, gourmet, super chef",0.0073,"-1","Unknown",0.0313
"Mitología urbana rompiendo barreras culturales","Muchas historias urbanas surgen de experiencias personales transformadas en leyendas colectivas. Esta dinámica cultural contribuye a fortalecer vínculos sociales mediante el interés compartido en estas narrativas.","publimetro",2015-09-04,"Mitología urbana rompiendo barreras culturales. Muchas historias urbanas surgen de experiencias personales transformadas en leyendas colectivas. Esta dinámica cultural contribuye a fortalecer vínculos sociales mediante el interés compartido en estas narrativas.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.1959,"-1","Unknown",0.004,"-1","Unknown",0.0052
"ELLEGADO DEL TEJIDO SEMANTIEVE EN EL PERÚ","Descripción histórica y contemporánea del tejido manual femenino en regiones específicas del país. Presenta detalles sobre campañas culturales destinadas a revitalizar y comercializar esta práctica ancestral mediante asociaciones empresariales locales.","publimetro",2016-03-02,"ELLEGADO DEL TEJIDO SEMANTIEVE EN EL PERÚ. Descripción histórica y contemporánea del tejido manual femenino en regiones específicas del país. Presenta detalles sobre campañas culturales destinadas a revitalizar y comercializar esta práctica ancestral mediante asociaciones empresariales locales.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.2568,"-1","Unknown",0.0393,"-1","Unknown",0.0084
"LAS PALTAS FIGURAN ENTRE LOS PRODUCTOS DE MAYOR CRECIMIENTO EN EXPORTACIÓN","Durante los primeros siete meses del año, según datos del Centro de Comercio Exterior de la Cámara de Comercio de Lima, las exportaciones agrícolas mostraron un incremento notable, siendo las paltas frescas junto con uvas y mangos los principales contribuidores a dicho aumento.","publimetro",2017-10-03,"LAS PALTAS FIGURAN ENTRE LOS PRODUCTOS DE MAYOR CRECIMIENTO EN EXPORTACIÓN. Durante los primeros siete meses del año, según datos del Centro de Comercio Exterior de la Cámara de Comercio de Lima, las exportaciones agrícolas mostraron un incremento notable, siendo las paltas frescas junto con uvas y mangos los principales contribuidores a dicho aumento.","1303","exportaciones agricolas, exportaciones agrarias, agroexportaciones, agroexportadoras, ministro agricultura",1,"895","crecimiento economico, producto bruto interno, optimistas, economia peruana, inflacion",0.0443,"1520","exportaciones peruanas, exportadores adex, asociacion exportadores adex, exportaciones, exportaciones agricolas",1
"Evento musical con Slash y Myles Kennedy","Información sobre el evento programado con artistas reconocidos como Charlie Parker y Slash, presentando detalles sobre entradas disponibles y recomendaciones previas al concierto.","publimetro",2015-03-09,"Evento musical con Slash y Myles Kennedy. Información sobre el evento programado con artistas reconocidos como Charlie Parker y Slash, presentando detalles sobre entradas disponibles y recomendaciones previas al concierto.","1161","concierto, conciertos, musical, bandas, banda",0.4393,"893","pelicula, peliculas, cinematografica, cine, estrena",0.1599,"1672","musicales lima, presentaciones musicales destacadas, presentaciones musicales, eventos culturales destacados, eventos culturales",1
"Festivolks presenta clásicos VW en San Miguel","Una exhibición gratuita muestra vehículos icónicos acompañados de actividades culturales diversas.","publimetro",2017-06-30,"Festivolks presenta clásicos VW en San Miguel. Una exhibición gratuita muestra vehículos icónicos acompañados de actividades culturales diversas.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.038,"902","nuevo modelo, chevrolet, nuevos modelos, vehiculo, turbo",0.1362,"1651","eventos culturales sociales, eventos culturales, culturales diversas, ofrece variedad cultural, culturales festividad",0.2011
"Nuevo récord histórico alcanzado en exportaciones agrícolas","Según cifras publicadas por el Banco Central, las ventas externas de productos agrícolas crecen un impresionante 23% respecto al último trimestre fiscal. Expertos atribuyen este éxito a innovaciones técnicas aplicadas en cultivos tradicionales y diversificación hacia nuevos mercados internacionales.","publimetro",2016-01-05,"Nuevo récord histórico alcanzado en exportaciones agrícolas. Según cifras publicadas por el Banco Central, las ventas externas de productos agrícolas crecen un impresionante 23% respecto al último trimestre fiscal. Expertos atribuyen este éxito a innovaciones técnicas aplicadas en cultivos tradicionales y diversificación hacia nuevos mercados internacionales.","1303","exportaciones agricolas, exportaciones agrarias, agroexportaciones, agroexportadoras, ministro agricultura",1,"895","crecimiento economico, producto bruto interno, optimistas, economia peruana, inflacion",0.0517,"1520","exportaciones peruanas, exportadores adex, asociacion exportadores adex, exportaciones, exportaciones agricolas",1
"Plaza de armas de Lima abre temporada de folklore","Desde hoy arranca la exhibición Retablo de Folklor Peruano, atrayendo miles de visitantes interesados en disfrutar de espectáculos culturales tradicionales.","publimetro",2018-07-06,"Plaza de armas de Lima abre temporada de folklore. Desde hoy arranca la exhibición Retablo de Folklor Peruano, atrayendo miles de visitantes interesados en disfrutar de espectáculos culturales tradicionales.","-1","Unknown",0.072,"893","pelicula, peliculas, cinematografica, cine, estrena",0.0998,"1651","eventos culturales sociales, eventos culturales, culturales diversas, ofrece variedad cultural, culturales festividad",0.0801
"Políticas culturales en América Latina","Países sudamericanos implementan programas gubernamentales enfocándose en fortalecimiento de identidades culturales regionales. Dichas acciones reflejan compromiso creciente con conservación patrimonial y diversificación expresión artística.","publimetro",2017-05-03,"Políticas culturales en América Latina. Países sudamericanos implementan programas gubernamentales enfocándose en fortalecimiento de identidades culturales regionales. Dichas acciones reflejan compromiso creciente con conservación patrimonial y diversificación expresión artística.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",1,"-1","Unknown",0.025,"-1","Unknown",0.0161
"Medidas para promover la pesca dirigida al consumo humano permitirá que el país pueda triplicar su exportación hacia el año 2021","Proyección según el presidente del Comité de Pesca y Acuícola de la Sociedad Nacional de Industrias, Alfonso Miranda.","publimetro",2017-09-04,"Medidas para promover la pesca dirigida al consumo humano permitirá que el país pueda triplicar su exportación hacia el año 2021. Proyección según el presidente del Comité de Pesca y Acuícola de la Sociedad Nacional de Industrias, Alfonso Miranda.","1303","exportaciones agricolas, exportaciones agrarias, agroexportaciones, agroexportadoras, ministro agricultura",1,"895","crecimiento economico, producto bruto interno, optimistas, economia peruana, inflacion",0.0191,"1520","exportaciones peruanas, exportadores adex, asociacion exportadores adex, exportaciones, exportaciones agricolas",0.009
"Innovación cultural mediante festividades patrióticas","Eventos culturales enfocados en revitalización histórica permiten explorar aspectos únicos de identidad nacional, incentivando prácticas ancestrales vinculadas a figuras emblemáticas del folklore local.","publimetro",2019-07-24,"Innovación cultural mediante festividades patrióticas. Eventos culturales enfocados en revitalización histórica permiten explorar aspectos únicos de identidad nacional, incentivando prácticas ancestrales vinculadas a figuras emblemáticas del folklore local.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",1,"-1","Unknown",0.0424,"-1","Unknown",0.0262
"Reforzando el compromiso con el voluntariado","El Ministerio de la Mujer presenta una plataforma digital dedicada a facilitar el acceso a oportunidades de voluntariado, buscando fortalecer la cultura solidaria dentro del territorio nacional.","publimetro",2019-07-24,"Reforzando el compromiso con el voluntariado. El Ministerio de la Mujer presenta una plataforma digital dedicada a facilitar el acceso a oportunidades de voluntariado, buscando fortalecer la cultura solidaria dentro del territorio nacional.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.0703,"-1","Unknown",0.0155,"-1","Unknown",0.0106
"International dance fest commences","University Ricardo Palma hosts tenth International Dance Fest featuring traditional dances globally paired with contemporary pieces till August 24th.","publimetro",2013-08-19,"International dance fest commences. University Ricardo Palma hosts tenth International Dance Fest featuring traditional dances globally paired with contemporary pieces till August 24th.","1161","concierto, conciertos, musical, bandas, banda",0.1125,"896","towards, regarding, many, been, first",0.3228,"1651","eventos culturales sociales, eventos culturales, culturales diversas, ofrece variedad cultural, culturales festividad",0.0816
"Arts Festival Inaugura Hoy","Festival de Arte Escénico de Lima ofrece variedad cultural con actuaciones tanto locales como internacionales, extendiéndose por diferentes foros culturales capitalinos.","publimetro",2017-02-28,"Arts Festival Inaugura Hoy. Festival de Arte Escénico de Lima ofrece variedad cultural con actuaciones tanto locales como internacionales, extendiéndose por diferentes foros culturales capitalinos.","-1","Unknown",0.0746,"893","pelicula, peliculas, cinematografica, cine, estrena",0.1048,"1651","eventos culturales sociales, eventos culturales, culturales diversas, ofrece variedad cultural, culturales festividad",0.1077
"AVES EXTRAORDINARIAS EN CONCERTO","EVENTO MUSICAL QUE REUNE ARTISTAS IMPORTANTES PARA MOSTRAR VARIEDADES SONORAS INSPIRADAS EM GENÊNCIAS DA CANÇÃO POPULAR LATINOAMERICANA.","publimetro",2018-10-25,"AVES EXTRAORDINARIAS EN CONCERTO. EVENTO MUSICAL QUE REUNE ARTISTAS IMPORTANTES PARA MOSTRAR VARIEDADES SONORAS INSPIRADAS EM GENÊNCIAS DA CANÇÃO POPULAR LATINOAMERICANA.","1162","ley, congreso, poder, legales, decision",0.0531,"-1","Unknown",0.0908,"1672","musicales lima, presentaciones musicales destacadas, presentaciones musicales, eventos culturales destacados, eventos culturales",1
"Expansión comercial exitosa en Estados Unidos","Emprendimientos exportadores consiguieron importantes contratos valorizados en más de setenta y ocho millones de dólares mediante exposición bursátil estadounidense.","publimetro",2014-11-21,"Expansión comercial exitosa en Estados Unidos. Emprendimientos exportadores consiguieron importantes contratos valorizados en más de setenta y ocho millones de dólares mediante exposición bursátil estadounidense.","1303","exportaciones agricolas, exportaciones agrarias, agroexportaciones, agroexportadoras, ministro agricultura",1,"-1","Unknown",0.0169,"-1","Unknown",0.0244
"Proyección cultural continúa en Feria del Libro","Eventos culturales diversos ofreciendo narrativas musicales y debates intelectuales centrados en figuras literarias contemporáneas y tradicionales.","publimetro",2014-11-21,"Proyección cultural continúa en Feria del Libro. Eventos culturales diversos ofreciendo narrativas musicales y debates intelectuales centrados en figuras literarias contemporáneas y tradicionales.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.0596,"893","pelicula, peliculas, cinematografica, cine, estrena",0.1584,"-1","Unknown",0.0661
"EXPORTACIÓN AGRAIRA CRECE UN 10%","Entre enero y septiembre de este año, las exportaciones agrícolas del Per aumentaron un 10%, según reporta el Ministerio de Agricultura y Riego.","publimetro",2017-11-13,"EXPORTACIÓN AGRAIRA CRECE UN 10%. Entre enero y septiembre de este año, las exportaciones agrícolas del Per aumentaron un 10%, según reporta el Ministerio de Agricultura y Riego.","1303","exportaciones agricolas, exportaciones agrarias, agroexportaciones, agroexportadoras, ministro agricultura",0.2775,"895","crecimiento economico, producto bruto interno, optimistas, economia peruana, inflacion",0.0988,"1520","exportaciones peruanas, exportadores adex, asociacion exportadores adex, exportaciones, exportaciones agricolas",1
"Agroexportaciones llegaron a 99","Las agroexportaciones ruánas no tradicionales llegaron a 99 países en enero pasado, informó ayer la Asociación de Exportadores (ADEX). Esta cifra superó a los 91 registros de enero del año anterior. Las exportaciones representaron 580 millones de dólares enviándose a varios mercados nuevos como Argelia, Rumana, Eslovenia, Sierra Leona, Filipinas, Ghana, Mauritania y Bangladés.","publimetro",2018-03-08,"Agroexportaciones llegaron a 99. Las agroexportaciones ruánas no tradicionales llegaron a 99 países en enero pasado, informó ayer la Asociación de Exportadores (ADEX). Esta cifra superó a los 91 registros de enero del año anterior. Las exportaciones representaron 580 millones de dólares enviándose a varios mercados nuevos como Argelia, Rumana, Eslovenia, Sierra Leona, Filipinas, Ghana, Mauritania y Bangladés.","1303","exportaciones agricolas, exportaciones agrarias, agroexportaciones, agroexportadoras, ministro agricultura",1,"-1","Unknown",0.0032,"1520","exportaciones peruanas, exportadores adex, asociacion exportadores adex, exportaciones, exportaciones agricolas",0.3721
"Algo más que hablar","Discusiones relevantes en redes sociales destacando figuras culturales y acontecimientos globales significativos.","publimetro",2016-04-29,"Algo más que hablar. Discusiones relevantes en redes sociales destacando figuras culturales y acontecimientos globales significativos.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.0757,"-1","Unknown",0.0099,"1491","comentados ayer twitter, mas comentados ayer, mas comentados twitter, temas mas comentados, comentaron ayer twitter",0.1657
"ELLEGADO DEL TEJIDO SEMANTIEVE EN EL PERÚ","Descripción histórica y contemporánea del tejido manual femenino en regiones específicas del país. Presenta detalles sobre campañas culturales destinadas a revitalizar y comercializar esta práctica ancestral mediante asociaciones empresariales locales.","publimetro",2016-02-29,"ELLEGADO DEL TEJIDO SEMANTIEVE EN EL PERÚ. Descripción histórica y contemporánea del tejido manual femenino en regiones específicas del país. Presenta detalles sobre campañas culturales destinadas a revitalizar y comercializar esta práctica ancestral mediante asociaciones empresariales locales.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.2386,"915","modas, lujo, semana moda, pasarela, fashion",0.0174,"-1","Unknown",0.0097
"Meréncia: marionetas y animación, reconstrucción de la memoria","Basado en expresiones culturales de diversas comunidades.","publimetro",2018-09-04,"Meréncia: marionetas y animación, reconstrucción de la memoria. Basado en expresiones culturales de diversas comunidades.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",1,"893","pelicula, peliculas, cinematografica, cine, estrena",0.1258,"-1","Unknown",0.0071
"Foro. Si creciste en los ochenta...","Esta exhibición rinde tributo a iconografías populares de los años ochenta mediante esculturas y dibujos innovadores, invitando especialmente a aquellos familiarizados con esa época cultural vibrante.","publimetro",2013-10-02,"Foro. Si creciste en los ochenta.... Esta exhibición rinde tributo a iconografías populares de los años ochenta mediante esculturas y dibujos innovadores, invitando especialmente a aquellos familiarizados con esa época cultural vibrante.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.1093,"893","pelicula, peliculas, cinematografica, cine, estrena",0.091,"-1","Unknown",0.0062
"Opinion","El dinero invertido en cultura no es desperdicio, sino inversión productiva. Experto en arqueología y antigua vice-ministra de Interculturalidad reflexiona sobre cómo mejorar el funcionamiento del Ministerio de Cultura. Subraya la importancia de incluir tanto aspectos históricos como culturales contemporáneos en la administración gubernamental.","publimetro",2018-12-03,"Opinion. El dinero invertido en cultura no es desperdicio, sino inversión productiva. Experto en arqueología y antigua vice-ministra de Interculturalidad reflexiona sobre cómo mejorar el funcionamiento del Ministerio de Cultura. Subraya la importancia de incluir tanto aspectos históricos como culturales contemporáneos en la administración gubernamental.","1209","evento cultural, eventos culturales, eventos culturales sociales, actividades culturales, culturales locales",0.1624,"-1","Unknown",0.0172,"-1","Unknown",2e-04
